y_grid,v_target,iteration_0,iteration_1,iteration_3,iteration_4,iteration_6,iteration_8,iteration_9,iteration_11,iteration_12,iteration_14,iteration_16,iteration_17,iteration_19,iteration_20,iteration_22,iteration_24,iteration_25,iteration_27,iteration_29,iteration_30,iteration_32,iteration_33,iteration_35,iteration_37,iteration_38,iteration_40,iteration_41,iteration_43,iteration_45,iteration_46,iteration_48,iteration_49,iteration_51,iteration_53,iteration_54,iteration_56,iteration_58,iteration_59,iteration_61,iteration_62,iteration_64,iteration_66,iteration_67,iteration_69,iteration_70,iteration_72,iteration_74,iteration_75,iteration_77,iteration_79
2.575757575757576245e-01,7.691411375999450684e-01,3.715845644474029541e-01,4.466706812381744385e-01,5.220311284065246582e-01,4.961748719215393066e-01,4.976968169212341309e-01,5.490307211875915527e-01,5.910857915878295898e-01,7.230423092842102051e-01,8.056818246841430664e-01,8.204068541526794434e-01,7.301048040390014648e-01,6.919180154800415039e-01,6.831098794937133789e-01,6.966179013252258301e-01,7.580407857894897461e-01,8.215686678886413574e-01,8.300821781158447266e-01,7.782038450241088867e-01,7.276108860969543457e-01,7.181653976440429688e-01,7.328392267227172852e-01,7.492941021919250488e-01,8.028752803802490234e-01,8.052867650985717773e-01,7.939639687538146973e-01,7.571754455566406250e-01,7.518643736839294434e-01,7.646088004112243652e-01,7.903100252151489258e-01,7.991632819175720215e-01,8.026356101036071777e-01,7.935981154441833496e-01,7.769703269004821777e-01,7.641654014587402344e-01,7.662805318832397461e-01,7.913774251937866211e-01,7.987563610076904297e-01,7.943453788757324219e-01,7.799960970878601074e-01,7.713159322738647461e-01,7.741836309432983398e-01,7.849296331405639648e-01,7.942645549774169922e-01,7.874634265899658203e-01,7.828072905540466309e-01,7.777919173240661621e-01,7.590403556823730469e-01,7.498326897621154785e-01,7.667493820190429688e-01,8.063583970069885254e-01
2.626262626262626521e-01,7.696090340614318848e-01,3.719510734081268311e-01,4.440414011478424072e-01,5.177492499351501465e-01,4.928941130638122559e-01,4.953401386737823486e-01,5.463318824768066406e-01,5.880197286605834961e-01,7.176929116249084473e-01,8.001450896263122559e-01,8.146854043006896973e-01,7.276464104652404785e-01,6.914483904838562012e-01,6.833221316337585449e-01,6.968760490417480469e-01,7.591471672058105469e-01,8.231457471847534180e-01,8.318796157836914062e-01,7.812935113906860352e-01,7.302853465080261230e-01,7.213830351829528809e-01,7.354533076286315918e-01,7.521662712097167969e-01,8.054993748664855957e-01,8.061265945434570312e-01,7.957552075386047363e-01,7.582107186317443848e-01,7.532489895820617676e-01,7.651923298835754395e-01,7.903565168380737305e-01,7.993542551994323730e-01,8.025579452514648438e-01,7.934349179267883301e-01,7.754634022712707520e-01,7.638377547264099121e-01,7.645472288131713867e-01,7.903562188148498535e-01,7.985393404960632324e-01,7.947983145713806152e-01,7.793557047843933105e-01,7.709498405456542969e-01,7.738884687423706055e-01,7.842068076133728027e-01,7.937639355659484863e-01,7.882566452026367188e-01,7.838868498802185059e-01,7.779811620712280273e-01,7.603443861007690430e-01,7.499619722366333008e-01,7.677682042121887207e-01,8.080897927284240723e-01
2.676767676767676796e-01,7.708768844604492188e-01,3.719461858272552490e-01,4.413776397705078125e-01,5.131096243858337402e-01,4.894697368144989014e-01,4.925088286399841309e-01,5.431910157203674316e-01,5.849555134773254395e-01,7.129462957382202148e-01,7.950764894485473633e-01,8.088411092758178711e-01,7.251898646354675293e-01,6.916379332542419434e-01,6.834266781806945801e-01,6.972746253013610840e-01,7.599028944969177246e-01,8.239835500717163086e-01,8.332692980766296387e-01,7.835887670516967773e-01,7.325733900070190430e-01,7.239725589752197266e-01,7.376577258110046387e-01,7.552823424339294434e-01,8.078025579452514648e-01,8.074718713760375977e-01,7.967252731323242188e-01,7.587255835533142090e-01,7.541308403015136719e-01,7.654844522476196289e-01,7.903949022293090820e-01,7.995432019233703613e-01,8.027311563491821289e-01,7.929684519767761230e-01,7.736208438873291016e-01,7.633342742919921875e-01,7.630940675735473633e-01,7.893772721290588379e-01,7.985141873359680176e-01,7.950783371925354004e-01,7.790175676345825195e-01,7.706615328788757324e-01,7.738426923751831055e-01,7.835332155227661133e-01,7.931333184242248535e-01,7.893829941749572754e-01,7.848965525627136230e-01,7.777186632156372070e-01,7.610112428665161133e-01,7.498298883438110352e-01,7.687429785728454590e-01,8.091787099838256836e-01
2.727272727272727626e-01,7.721447944641113281e-01,3.715921938419342041e-01,4.389066100120544434e-01,5.084485411643981934e-01,4.861261844635009766e-01,4.894995689392089844e-01,5.399814844131469727e-01,5.820233225822448730e-01,7.089506983757019043e-01,7.906296253204345703e-01,8.033105731010437012e-01,7.227052450180053711e-01,6.920749545097351074e-01,6.832911372184753418e-01,6.977581381797790527e-01,7.603064179420471191e-01,8.247839212417602539e-01,8.345400691032409668e-01,7.850496768951416016e-01,7.347952723503112793e-01,7.259354591369628906e-01,7.395568490028381348e-01,7.585369348526000977e-01,8.098421096801757812e-01,8.096256852149963379e-01,7.971006035804748535e-01,7.588030099868774414e-01,7.545983195304870605e-01,7.656580209732055664e-01,7.905945777893066406e-01,7.997981905937194824e-01,8.031989336013793945e-01,7.923786640167236328e-01,7.717379927635192871e-01,7.625508904457092285e-01,7.621169686317443848e-01,7.887663841247558594e-01,7.987971305847167969e-01,7.951152920722961426e-01,7.788894176483154297e-01,7.706562876701354980e-01,7.741150856018066406e-01,7.831749916076660156e-01,7.925706505775451660e-01,7.908099293708801270e-01,7.859308719635009766e-01,7.775249481201171875e-01,7.610874176025390625e-01,7.496910095214843750e-01,7.695914506912231445e-01,8.097999691963195801e-01
2.777777777777777901e-01,7.739733457565307617e-01,3.708969354629516602e-01,4.368233382701873779e-01,5.041438341140747070e-01,4.831947088241577148e-01,4.867489635944366455e-01,5.371286869049072266e-01,5.794283747673034668e-01,7.055687904357910156e-01,7.866824865341186523e-01,7.983822226524353027e-01,7.201905250549316406e-01,6.923304200172424316e-01,6.829125881195068359e-01,6.981502175331115723e-01,7.603368163108825684e-01,8.262670636177062988e-01,8.358174562454223633e-01,7.859675884246826172e-01,7.371490597724914551e-01,7.273549437522888184e-01,7.413079142570495605e-01,7.617603540420532227e-01,8.117659091949462891e-01,8.124770522117614746e-01,7.972022891044616699e-01,7.585625052452087402e-01,7.547857761383056641e-01,7.657625079154968262e-01,7.908725142478942871e-01,8.000419139862060547e-01,8.036276698112487793e-01,7.916321158409118652e-01,7.698609828948974609e-01,7.613364458084106445e-01,7.615579962730407715e-01,7.884113788604736328e-01,7.990008592605590820e-01,7.947739958763122559e-01,7.786242961883544922e-01,7.709493041038513184e-01,7.745569348335266113e-01,7.832493782043457031e-01,7.921317815780639648e-01,7.922559380531311035e-01,7.869604229927062988e-01,7.776929140090942383e-01,7.607876658439636230e-01,7.496656179428100586e-01,7.701665759086608887e-01,8.101491332054138184e-01
2.828282828282828731e-01,7.758018374443054199e-01,3.699451982975006104e-01,4.352066814899444580e-01,5.004262924194335938e-01,4.807900190353393555e-01,4.846318662166595459e-01,5.348534584045410156e-01,5.773746371269226074e-01,7.024776935577392578e-01,7.830027937889099121e-01,7.940813899040222168e-01,7.177067995071411133e-01,6.920856833457946777e-01,6.824641823768615723e-01,6.983616948127746582e-01,7.601411342620849609e-01,8.287055492401123047e-01,8.371562957763671875e-01,7.869209051132202148e-01,7.395434379577636719e-01,7.284425497055053711e-01,7.430701851844787598e-01,7.648393511772155762e-01,8.136188387870788574e-01,8.155768513679504395e-01,7.973541021347045898e-01,7.583374381065368652e-01,7.547422647476196289e-01,7.658625841140747070e-01,7.908999323844909668e-01,7.999779582023620605e-01,8.034328818321228027e-01,7.903110980987548828e-01,7.677593231201171875e-01,7.595195770263671875e-01,7.610137462615966797e-01,7.877489924430847168e-01,7.984118461608886719e-01,7.938049435615539551e-01,7.778251767158508301e-01,7.711811065673828125e-01,7.748023867607116699e-01,7.836436629295349121e-01,7.916930317878723145e-01,7.933858036994934082e-01,7.878925204277038574e-01,7.782393693923950195e-01,7.604319453239440918e-01,7.497494816780090332e-01,7.704163789749145508e-01,8.102999329566955566e-01
2.878787878787879007e-01,7.755858898162841797e-01,3.688966631889343262e-01,4.340229332447052002e-01,4.973499476909637451e-01,4.787205755710601807e-01,4.831396639347076416e-01,5.331294536590576172e-01,5.758277177810668945e-01,6.993327140808105469e-01,7.792541980743408203e-01,7.902009487152099609e-01,7.154758572578430176e-01,6.911838650703430176e-01,6.821430921554565430e-01,6.983435750007629395e-01,7.598622441291809082e-01,8.318498134613037109e-01,8.385138511657714844e-01,7.884260416030883789e-01,7.416704893112182617e-01,7.293341159820556641e-01,7.448945641517639160e-01,7.677217125892639160e-01,8.152948021888732910e-01,8.181921243667602539e-01,7.977718710899353027e-01,7.584688067436218262e-01,7.545219063758850098e-01,7.659236192703247070e-01,7.902858853340148926e-01,7.991667389869689941e-01,8.020341396331787109e-01,7.880576252937316895e-01,7.651771903038024902e-01,7.569734454154968262e-01,7.599567174911499023e-01,7.862108349800109863e-01,7.963609695434570312e-01,7.919116616249084473e-01,7.763861417770385742e-01,7.709414958953857422e-01,7.745050191879272461e-01,7.840079069137573242e-01,7.910246849060058594e-01,7.937749028205871582e-01,7.884112596511840820e-01,7.788420319557189941e-01,7.602488994598388672e-01,7.498079538345336914e-01,7.703750729560852051e-01,8.101667165756225586e-01
2.929292929292929282e-01,7.753699421882629395e-01,3.678922951221466064e-01,4.330570995807647705e-01,4.947754740715026855e-01,4.768553674221038818e-01,4.821044504642486572e-01,5.318313241004943848e-01,5.746005177497863770e-01,6.959570646286010742e-01,7.751851081848144531e-01,7.864724397659301758e-01,7.136275768280029297e-01,6.897634863853454590e-01,6.821112036705017090e-01,6.981866955757141113e-01,7.596037387847900391e-01,8.350222110748291016e-01,8.399034738540649414e-01,7.906763553619384766e-01,7.431190609931945801e-01,7.301800847053527832e-01,7.466248869895935059e-01,7.703194618225097656e-01,8.166545033454895020e-01,8.197696208953857422e-01,7.984471321105957031e-01,7.591219544410705566e-01,7.539861202239990234e-01,7.658978104591369629e-01,7.888052463531494141e-01,7.972011566162109375e-01,7.991666197776794434e-01,7.846295237541198730e-01,7.618843913078308105e-01,7.536626458168029785e-01,7.580662965774536133e-01,7.834332585334777832e-01,7.925346493721008301e-01,7.890115380287170410e-01,7.744588255882263184e-01,7.698761224746704102e-01,7.734476923942565918e-01,7.838380336761474609e-01,7.899060249328613281e-01,7.932536602020263672e-01,7.881309390068054199e-01,7.791612148284912109e-01,7.600986957550048828e-01,7.496940493583679199e-01,7.700959444046020508e-01,8.097620606422424316e-01
2.979797979797980112e-01,7.766957283020019531e-01,3.671157360076904297e-01,4.319921731948852539e-01,4.923725426197052002e-01,4.750704169273376465e-01,4.811565577983856201e-01,5.306861996650695801e-01,5.732983350753784180e-01,6.924393773078918457e-01,7.706237435340881348e-01,7.826724052429199219e-01,7.121735811233520508e-01,6.880603432655334473e-01,6.823093295097351074e-01,6.979173421859741211e-01,7.594197392463684082e-01,8.376337289810180664e-01,8.413349390029907227e-01,7.934660315513610840e-01,7.436223030090332031e-01,7.309638261795043945e-01,7.480115294456481934e-01,7.725768089294433594e-01,8.176428675651550293e-01,8.201415538787841797e-01,7.992635965347290039e-01,7.600739598274230957e-01,7.530496716499328613e-01,7.653745412826538086e-01,7.864170670509338379e-01,7.939289212226867676e-01,7.948952913284301758e-01,7.801705598831176758e-01,7.578755021095275879e-01,7.497165203094482422e-01,7.553946971893310547e-01,7.794808149337768555e-01,7.871892452239990234e-01,7.851685285568237305e-01,7.721876502037048340e-01,7.679036259651184082e-01,7.713853120803833008e-01,7.826454043388366699e-01,7.880672216415405273e-01,7.917838096618652344e-01,7.868350744247436523e-01,7.788724899291992188e-01,7.596099972724914551e-01,7.493083477020263672e-01,7.695774435997009277e-01,8.091626167297363281e-01
3.030303030303030387e-01,7.780215144157409668e-01,3.665567338466644287e-01,4.305517077445983887e-01,4.898784458637237549e-01,4.732822179794311523e-01,4.800341427326202393e-01,5.294718146324157715e-01,5.716058015823364258e-01,6.890075802803039551e-01,7.655513882637023926e-01,7.787078619003295898e-01,7.108640074729919434e-01,6.863720417022705078e-01,6.825593113899230957e-01,6.975488662719726562e-01,7.593101263046264648e-01,8.391836285591125488e-01,8.427203893661499023e-01,7.962808609008789062e-01,7.431624531745910645e-01,7.315714359283447266e-01,7.488073110580444336e-01,7.743939161300659180e-01,8.182108402252197266e-01,8.194954395294189453e-01,7.999603748321533203e-01,7.608849406242370605e-01,7.517842054367065430e-01,7.639727592468261719e-01,7.832391262054443359e-01,7.896067500114440918e-01,7.895968556404113770e-01,7.750688195228576660e-01,7.532952427864074707e-01,7.454751729965209961e-01,7.523716092109680176e-01,7.746231555938720703e-01,7.810261249542236328e-01,7.806852459907531738e-01,7.695804238319396973e-01,7.651933431625366211e-01,7.683410048484802246e-01,7.802572846412658691e-01,7.854614257812500000e-01,7.895792722702026367e-01,7.846183180809020996e-01,7.778602838516235352e-01,7.584510445594787598e-01,7.487371563911437988e-01,7.688245177268981934e-01,8.084521293640136719e-01
3.080808080808081217e-01,7.790099978446960449e-01,3.659812808036804199e-01,4.287441968917846680e-01,4.871720969676971436e-01,4.715715050697326660e-01,4.785893261432647705e-01,5.281348824501037598e-01,5.694437623023986816e-01,6.858239173889160156e-01,7.601345181465148926e-01,7.748131155967712402e-01,7.094761133193969727e-01,6.850923299789428711e-01,6.827048063278198242e-01,6.970483064651489258e-01,7.592424750328063965e-01,8.395268917083740234e-01,8.439224362373352051e-01,7.985851764678955078e-01,7.421693801879882812e-01,7.318640947341918945e-01,7.490241527557373047e-01,7.756574749946594238e-01,8.184596300125122070e-01,8.182055950164794922e-01,8.002945184707641602e-01,7.612261772155761719e-01,7.504317164421081543e-01,7.614745497703552246e-01,7.796080112457275391e-01,7.849950194358825684e-01,7.839719653129577637e-01,7.699404358863830566e-01,7.485140562057495117e-01,7.414083480834960938e-01,7.495505213737487793e-01,7.693698406219482422e-01,7.749268412590026855e-01,7.760898470878601074e-01,7.667806148529052734e-01,7.621617317199707031e-01,7.645772695541381836e-01,7.771438360214233398e-01,7.823020815849304199e-01,7.870908975601196289e-01,7.819771766662597656e-01,7.762959003448486328e-01,7.567143440246582031e-01,7.481631040573120117e-01,7.679486274719238281e-01,8.076404929161071777e-01
3.131313131313131493e-01,7.799984812736511230e-01,3.651822805404663086e-01,4.266690015792846680e-01,4.843696951866149902e-01,4.699671268463134766e-01,4.768687784671783447e-01,5.267549753189086914e-01,5.670208334922790527e-01,6.830634474754333496e-01,7.547678947448730469e-01,7.713242769241333008e-01,7.080974578857421875e-01,6.844415068626403809e-01,6.827837824821472168e-01,6.965950131416320801e-01,7.593066692352294922e-01,8.387610316276550293e-01,8.449184298515319824e-01,8.000419139862060547e-01,7.412107586860656738e-01,7.318786978721618652e-01,7.489214539527893066e-01,7.762034535408020020e-01,8.184996843338012695e-01,8.166831135749816895e-01,7.999761700630187988e-01,7.609487175941467285e-01,7.491698861122131348e-01,7.579987645149230957e-01,7.760065793991088867e-01,7.809708714485168457e-01,7.786516547203063965e-01,7.652984261512756348e-01,7.439925670623779297e-01,7.380723953247070312e-01,7.473014593124389648e-01,7.642743587493896484e-01,7.697224020957946777e-01,7.719071507453918457e-01,7.640367150306701660e-01,7.593305706977844238e-01,7.607367038726806641e-01,7.740569114685058594e-01,7.789698243141174316e-01,7.848429679870605469e-01,7.795146107673645020e-01,7.744461297988891602e-01,7.548177242279052734e-01,7.477146983146667480e-01,7.671027779579162598e-01,8.066370487213134766e-01
3.181818181818182323e-01,7.817928194999694824e-01,3.640026748180389404e-01,4.245148301124572754e-01,4.817464053630828857e-01,4.685604870319366455e-01,4.750567376613616943e-01,5.254108905792236328e-01,5.647635459899902344e-01,6.808112263679504395e-01,7.500072121620178223e-01,7.685889005661010742e-01,7.069844007492065430e-01,6.845440268516540527e-01,6.827594637870788574e-01,6.963670849800109863e-01,7.594911456108093262e-01,8.372409343719482422e-01,8.458167314529418945e-01,8.006110787391662598e-01,7.407560944557189941e-01,7.317050695419311523e-01,7.488090395927429199e-01,7.760462164878845215e-01,8.184515833854675293e-01,8.151118159294128418e-01,7.989263534545898438e-01,7.602257728576660156e-01,7.481700778007507324e-01,7.540888786315917969e-01,7.728701233863830566e-01,7.783219814300537109e-01,7.742010354995727539e-01,7.614062428474426270e-01,7.401483654975891113e-01,7.357690334320068359e-01,7.456496357917785645e-01,7.599156498908996582e-01,7.659856081008911133e-01,7.684718966484069824e-01,7.617893815040588379e-01,7.570458054542541504e-01,7.575803399085998535e-01,7.716793417930603027e-01,7.759593725204467773e-01,7.832721471786499023e-01,7.777438163757324219e-01,7.726084589958190918e-01,7.533248066902160645e-01,7.475616335868835449e-01,7.665488719940185547e-01,8.053545355796813965e-01
3.232323232323232598e-01,7.835871577262878418e-01,3.625320792198181152e-01,4.224836230278015137e-01,4.794310629367828369e-01,4.673991501331329346e-01,4.733401238918304443e-01,5.242336392402648926e-01,5.629405975341796875e-01,6.789126992225646973e-01,7.463559508323669434e-01,7.668073773384094238e-01,7.064608335494995117e-01,6.852487921714782715e-01,6.826564669609069824e-01,6.965418457984924316e-01,7.598266601562500000e-01,8.355003595352172852e-01,8.467064499855041504e-01,8.004900217056274414e-01,7.409464120864868164e-01,7.315757870674133301e-01,7.489267587661743164e-01,7.752486467361450195e-01,8.184062242507934570e-01,8.136966228485107422e-01,7.973471879959106445e-01,7.594206333160400391e-01,7.474710941314697266e-01,7.503772974014282227e-01,7.704423069953918457e-01,7.772346735000610352e-01,7.708176374435424805e-01,7.583335638046264648e-01,7.372487783432006836e-01,7.344734668731689453e-01,7.443804740905761719e-01,7.566899657249450684e-01,7.638958096504211426e-01,7.658632397651672363e-01,7.603644728660583496e-01,7.554292678833007812e-01,7.556480169296264648e-01,7.703375816345214844e-01,7.736012935638427734e-01,7.823665142059326172e-01,7.768260836601257324e-01,7.709007859230041504e-01,7.524789571762084961e-01,7.474984526634216309e-01,7.662548422813415527e-01,8.037961721420288086e-01
3.282828282828282873e-01,7.825871706008911133e-01,3.610674738883972168e-01,4.206694066524505615e-01,4.774000048637390137e-01,4.663627743721008301e-01,4.718601703643798828e-01,5.231508612632751465e-01,5.616635680198669434e-01,6.771295666694641113e-01,7.439271807670593262e-01,7.659736871719360352e-01,7.067495584487915039e-01,6.862380504608154297e-01,6.824533939361572266e-01,6.971932053565979004e-01,7.604103684425354004e-01,8.341693282127380371e-01,8.476636409759521484e-01,8.000587821006774902e-01,7.416533231735229492e-01,7.317174077033996582e-01,7.494059801101684570e-01,7.741526365280151367e-01,8.184026479721069336e-01,8.127279281616210938e-01,7.956559658050537109e-01,7.588881254196166992e-01,7.469916939735412598e-01,7.474122643470764160e-01,7.686392068862915039e-01,7.773236632347106934e-01,7.682878375053405762e-01,7.559301257133483887e-01,7.352899909019470215e-01,7.338309884071350098e-01,7.431381344795227051e-01,7.547012567520141602e-01,7.632507085800170898e-01,7.639836668968200684e-01,7.598572373390197754e-01,7.542922496795654297e-01,7.548492550849914551e-01,7.697016596794128418e-01,7.719466090202331543e-01,7.817440032958984375e-01,7.765975594520568848e-01,7.693451642990112305e-01,7.521528601646423340e-01,7.473323941230773926e-01,7.661023736000061035e-01,8.021609187126159668e-01
3.333333333333333703e-01,7.815871238708496094e-01,3.599444031715393066e-01,4.191958308219909668e-01,4.755549430847167969e-01,4.652893543243408203e-01,4.705497324466705322e-01,5.220593214035034180e-01,5.609025359153747559e-01,6.753029823303222656e-01,7.425038218498229980e-01,7.659817934036254883e-01,7.077186703681945801e-01,6.872102618217468262e-01,6.822547316551208496e-01,6.981247663497924805e-01,7.613524794578552246e-01,8.336405158042907715e-01,8.487617969512939453e-01,7.998566627502441406e-01,7.427206635475158691e-01,7.324690222740173340e-01,7.502419352531433105e-01,7.732969522476196289e-01,8.185071349143981934e-01,8.124575614929199219e-01,7.944149971008300781e-01,7.589365839958190918e-01,7.466899156570434570e-01,7.455279231071472168e-01,7.672468423843383789e-01,7.779412269592285156e-01,7.663218975067138672e-01,7.543340921401977539e-01,7.341320514678955078e-01,7.335467934608459473e-01,7.417719960212707520e-01,7.538370490074157715e-01,7.635809779167175293e-01,7.625905871391296387e-01,7.600786089897155762e-01,7.533547878265380859e-01,7.546295523643493652e-01,7.691951394081115723e-01,7.709581851959228516e-01,7.810057401657104492e-01,7.766519188880920410e-01,7.679964303970336914e-01,7.520047426223754883e-01,7.468821406364440918e-01,7.659986019134521484e-01,8.007373213768005371e-01
3.383838383838383979e-01,7.833130955696105957e-01,3.593990504741668701e-01,4.181118011474609375e-01,4.739212095737457275e-01,4.639991819858551025e-01,4.693003296852111816e-01,5.208325982093811035e-01,5.604824423789978027e-01,6.735116839408874512e-01,7.416615486145019531e-01,7.666584849357604980e-01,7.090713381767272949e-01,6.879818439483642578e-01,6.823283433914184570e-01,6.991648077964782715e-01,7.628057003021240234e-01,8.341276645660400391e-01,8.500288724899291992e-01,8.003498911857604980e-01,7.441412210464477539e-01,7.341311573982238770e-01,7.515835165977478027e-01,7.731959223747253418e-01,8.188695311546325684e-01,8.131154775619506836e-01,7.940829992294311523e-01,7.596068978309631348e-01,7.466208338737487793e-01,7.448424100875854492e-01,7.660823464393615723e-01,7.783731818199157715e-01,7.647179365158081055e-01,7.536547780036926270e-01,7.335923910140991211e-01,7.335090041160583496e-01,7.403547763824462891e-01,7.537600994110107422e-01,7.642357349395751953e-01,7.614561915397644043e-01,7.606233954429626465e-01,7.523980736732482910e-01,7.543113231658935547e-01,7.683526873588562012e-01,7.704321742057800293e-01,7.799038290977478027e-01,7.766770124435424805e-01,7.670601010322570801e-01,7.519612908363342285e-01,7.462152242660522461e-01,7.659900188446044922e-01,7.996813654899597168e-01
3.434343434343434809e-01,7.850391268730163574e-01,3.594753742218017578e-01,4.174473583698272705e-01,4.726739525794982910e-01,4.624404907226562500e-01,4.680074751377105713e-01,5.194891691207885742e-01,5.602235198020935059e-01,6.721385121345520020e-01,7.410344481468200684e-01,7.678490877151489258e-01,7.103944420814514160e-01,6.885796785354614258e-01,6.828648447990417480e-01,7.002327442169189453e-01,7.647674679756164551e-01,8.355298042297363281e-01,8.513175249099731445e-01,8.018558025360107422e-01,7.460557222366333008e-01,7.368704080581665039e-01,7.535927295684814453e-01,7.741770148277282715e-01,8.196004629135131836e-01,8.145312070846557617e-01,7.947152853012084961e-01,7.606391310691833496e-01,7.468061447143554688e-01,7.452468276023864746e-01,7.651205658912658691e-01,7.781628966331481934e-01,7.634175419807434082e-01,7.539440393447875977e-01,7.334778308868408203e-01,7.336693406105041504e-01,7.390109300613403320e-01,7.540183663368225098e-01,7.646030783653259277e-01,7.603408098220825195e-01,7.611793279647827148e-01,7.513897418975830078e-01,7.535580992698669434e-01,7.669078707695007324e-01,7.700672149658203125e-01,7.784534096717834473e-01,7.765417695045471191e-01,7.667500972747802734e-01,7.521790862083435059e-01,7.454909682273864746e-01,7.662642002105712891e-01,7.989745736122131348e-01
3.484848484848485084e-01,7.854723930358886719e-01,3.600435554981231689e-01,4.171317219734191895e-01,4.719935059547424316e-01,4.608069062232971191e-01,4.667041003704071045e-01,5.180708765983581543e-01,5.598449110984802246e-01,6.716912984848022461e-01,7.405593395233154297e-01,7.693558335304260254e-01,7.115175127983093262e-01,6.890420317649841309e-01,6.839229464530944824e-01,7.014924287796020508e-01,7.671113014221191406e-01,8.375446796417236328e-01,8.524153828620910645e-01,8.043271303176879883e-01,7.485461831092834473e-01,7.405092716217041016e-01,7.563492655754089355e-01,7.761542201042175293e-01,8.208231329917907715e-01,8.163349628448486328e-01,7.960643172264099121e-01,7.615795731544494629e-01,7.473374605178833008e-01,7.464759349822998047e-01,7.645199894905090332e-01,7.772588729858398438e-01,7.625596523284912109e-01,7.550827264785766602e-01,7.337663173675537109e-01,7.341101169586181641e-01,7.379264831542968750e-01,7.543051838874816895e-01,7.642846107482910156e-01,7.591221928596496582e-01,7.615483999252319336e-01,7.504180669784545898e-01,7.526450753211975098e-01,7.650317549705505371e-01,7.696179747581481934e-01,7.768332958221435547e-01,7.761898636817932129e-01,7.671248912811279297e-01,7.529608011245727539e-01,7.449849247932434082e-01,7.669298648834228516e-01,7.985140085220336914e-01
3.535353535353535914e-01,7.859057188034057617e-01,3.608951270580291748e-01,4.170583486557006836e-01,4.718766808509826660e-01,4.593124091625213623e-01,4.655408263206481934e-01,5.167649388313293457e-01,5.591810941696166992e-01,6.724448204040527344e-01,7.404102683067321777e-01,7.709277272224426270e-01,7.123770713806152344e-01,6.894385814666748047e-01,6.853678226470947266e-01,7.032859325408935547e-01,7.697642445564270020e-01,8.396336436271667480e-01,8.529296517372131348e-01,8.073555827140808105e-01,7.515415549278259277e-01,7.445381283760070801e-01,7.595863938331604004e-01,7.788298130035400391e-01,8.225045204162597656e-01,8.179375529289245605e-01,7.976748347282409668e-01,7.620485424995422363e-01,7.481943368911743164e-01,7.481824159622192383e-01,7.644124627113342285e-01,7.759273648262023926e-01,7.623108029365539551e-01,7.566636800765991211e-01,7.344886660575866699e-01,7.347726821899414062e-01,7.371353507041931152e-01,7.544833421707153320e-01,7.632337212562561035e-01,7.578405141830444336e-01,7.615862488746643066e-01,7.495312690734863281e-01,7.520403265953063965e-01,7.632030844688415527e-01,7.689681053161621094e-01,7.753368616104125977e-01,7.756705284118652344e-01,7.680186033248901367e-01,7.544347047805786133e-01,7.449191808700561523e-01,7.678977847099304199e-01,7.981458306312561035e-01
3.585858585858586189e-01,7.856903672218322754e-01,3.616792857646942139e-01,4.171752333641052246e-01,4.720426797866821289e-01,4.581655859947204590e-01,4.647574126720428467e-01,5.156513452529907227e-01,5.582584142684936523e-01,6.742513775825500488e-01,7.407338023185729980e-01,7.723119854927062988e-01,7.129592299461364746e-01,6.898743510246276855e-01,6.869298219680786133e-01,7.057923674583435059e-01,7.725134491920471191e-01,8.412380218505859375e-01,8.527042865753173828e-01,8.103919029235839844e-01,7.547755837440490723e-01,7.483089566230773926e-01,7.627658247947692871e-01,7.816976904869079590e-01,8.244497776031494141e-01,8.189315795898437500e-01,7.990428209304809570e-01,7.619680762290954590e-01,7.492653727531433105e-01,7.499986290931701660e-01,7.648833394050598145e-01,7.746023535728454590e-01,7.626796364784240723e-01,7.582898139953613281e-01,7.357373237609863281e-01,7.354475855827331543e-01,7.366401553153991699e-01,7.545744180679321289e-01,7.617313265800476074e-01,7.567868232727050781e-01,7.613400816917419434e-01,7.488352060317993164e-01,7.522361874580383301e-01,7.619580030441284180e-01,7.682819366455078125e-01,7.741714715957641602e-01,7.749599218368530273e-01,7.689889073371887207e-01,7.562379240989685059e-01,7.452821731567382812e-01,7.688004374504089355e-01,7.977821230888366699e-01
