lag_index,original_kernel,snapshot_step_0,snapshot_step_1,snapshot_step_3,snapshot_step_4,snapshot_step_6,snapshot_step_7,snapshot_step_9,snapshot_step_10,snapshot_step_12,snapshot_step_13,snapshot_step_15,snapshot_step_16,snapshot_step_18,snapshot_step_19,snapshot_step_21,snapshot_step_22,snapshot_step_24,snapshot_step_25,snapshot_step_27,snapshot_step_28,snapshot_step_30,snapshot_step_31,snapshot_step_33,snapshot_step_34,snapshot_step_36,snapshot_step_37,snapshot_step_39,snapshot_step_40,snapshot_step_42,snapshot_step_43,snapshot_step_45,snapshot_step_46,snapshot_step_48,snapshot_step_49,snapshot_step_51,snapshot_step_52,snapshot_step_54,snapshot_step_55,snapshot_step_57,snapshot_step_58,snapshot_step_60,snapshot_step_61,snapshot_step_63,snapshot_step_64,snapshot_step_66,snapshot_step_67,snapshot_step_69,snapshot_step_70,snapshot_step_72,snapshot_step_73,snapshot_step_75,snapshot_step_76,snapshot_step_78,snapshot_step_79,snapshot_step_81,snapshot_step_82,snapshot_step_84,snapshot_step_85,snapshot_step_87,snapshot_step_88,snapshot_step_90,snapshot_step_91,snapshot_step_93,snapshot_step_94,snapshot_step_96,snapshot_step_97,snapshot_step_99,snapshot_step_100,snapshot_step_102,snapshot_step_103,snapshot_step_105,snapshot_step_106,snapshot_step_108,snapshot_step_109,snapshot_step_111,snapshot_step_112,snapshot_step_114,snapshot_step_115,snapshot_step_117,snapshot_step_118,snapshot_step_120,snapshot_step_121,snapshot_step_123,snapshot_step_124,snapshot_step_126,snapshot_step_127,snapshot_step_129,snapshot_step_130,snapshot_step_132,snapshot_step_133,snapshot_step_135,snapshot_step_136,snapshot_step_138,snapshot_step_139,snapshot_step_141,snapshot_step_142,snapshot_step_144,snapshot_step_145,snapshot_step_147,snapshot_step_149
7.400000000000000000e+01,-7.828573790137755267e-04,5.022405852301127863e-07,1.001438705896520384e-06,2.204599172578639542e-06,2.986179480951763054e-06,5.101948938852386706e-06,6.557321019623127412e-06,1.072733754231786161e-05,1.373160530012372538e-05,2.275426709159281309e-05,2.957261001240870345e-05,5.064266106261680438e-05,6.636941445215883192e-05,1.109471504323609244e-04,1.390663013232841137e-04,1.935526128327647250e-04,2.115185112141449667e-04,2.056629855808355962e-04,1.811044503084780800e-04,1.070127141580341128e-04,7.040639880293096241e-05,2.142854839686403768e-05,9.517396051793801902e-06,1.418748615116720638e-06,4.187853799045250167e-07,3.538872254623976615e-08,1.872696622957654294e-08,2.489346642470420534e-08,4.479197158590176447e-08,1.828902941003159380e-07,3.470924338509805487e-07,8.637488649442665034e-07,1.106105863798480249e-06,1.233484127208272531e-06,1.101927010482037055e-06,6.738102118535255550e-07,4.760144968891629261e-07,2.198671897176915357e-07,1.537240404711568559e-07,9.577906256823254250e-08,8.958562606976513965e-08,1.089042919187642802e-07,1.349291247108126354e-07,2.225980060803359542e-07,2.793371464991428396e-07,3.823292523440820906e-07,4.102961830485234856e-07,3.976372479420941033e-07,3.636691277621737287e-07,2.775395652925352619e-07,2.385236434155821317e-07,1.840111161275194765e-07,1.695496810976814678e-07,1.638357700716039020e-07,1.712809217348579272e-07,2.022235110812073758e-07,2.228837010269857019e-07,2.632743684461693809e-07,2.779032121769499722e-07,2.867728681358672552e-07,2.807817135112682105e-07,2.555515840776782788e-07,2.410051022895759801e-07,2.155353416788885132e-07,2.071065108268576802e-07,2.011792868522035635e-07,2.033708613823461200e-07,2.154436247094743129e-07,2.238429685876616032e-07,2.399614454150038323e-07,2.457782771950320008e-07,2.499629999388151835e-07,2.484356649489968816e-07,2.394953268854875875e-07,2.337330864587072385e-07,2.233530246542559869e-07,2.195922544115077105e-07,2.168578231620445912e-07,2.178794024461014334e-07,2.234630587271465435e-07,2.270014625234580141e-07,2.333177363850365282e-07,2.353989991453692490e-07,2.367287800555386776e-07,2.359267106282793292e-07,2.324921786595567086e-07,2.303302225602774436e-07,2.262703618624356192e-07,2.248844043401844461e-07,2.241752834152271195e-07,2.248186983005084558e-07,2.273145962577863624e-07,2.286917287506800775e-07,2.308828029692249276e-07,2.314209348084446047e-07,2.313471635118644412e-07,2.308286686958805484e-07,2.291292168678108268e-07,2.282587755900525317e-07,2.271796224657691293e-07,2.269350193483858982e-07
7.500000000000000000e+01,-7.453278534471335492e-04,5.039248399960408187e-07,1.003972594823760237e-06,2.208630668200351442e-06,2.991027280996078237e-06,5.108414383463827889e-06,6.563852499205354366e-06,1.073024684609990339e-05,1.372861933486861554e-05,2.272193599665807071e-05,2.950742609346412859e-05,5.041877784776546429e-05,6.597820323324681165e-05,1.098468676534120406e-04,1.373247434874768540e-04,1.897943293807536486e-04,2.065058882792234537e-04,1.985480109833382594e-04,1.736330708678956135e-04,1.008550380877031938e-04,6.566250328570854156e-05,1.948475551862298340e-05,8.533142102055838243e-06,1.227434572230326829e-06,3.549573580466152886e-07,2.881727921891751032e-08,1.509774107360910278e-08,2.016015059123736630e-08,3.661432728600637343e-08,1.529194895909203808e-07,2.932733870687938282e-07,7.409952986987605392e-07,9.528992159812173929e-07,1.064649715697206338e-06,9.493030030880951833e-07,5.757251167938124900e-07,4.043855475367860372e-07,1.844340664133164998e-07,1.282050611801227591e-07,7.927399329240702314e-08,7.406864583822669879e-08,9.032387040988198307e-08,1.122952393505741858e-07,1.867663624796622734e-07,2.352417031512140863e-07,3.236375162217692072e-07,3.477155221503613197e-07,3.368144233703010068e-07,3.075904128316438169e-07,2.337055593059494951e-07,2.003561399552050357e-07,1.539164372793859134e-07,1.416323780386577122e-07,1.367836839187303727e-07,1.431025568706311910e-07,1.694105709739790813e-07,1.870141083931816869e-07,2.215053548044543588e-07,2.340200863251793578e-07,2.416135109388831137e-07,2.364842771781757239e-07,2.149040420738488819e-07,2.024777680775238439e-07,1.807507720113067998e-07,1.735696989087209818e-07,1.685228605396299484e-07,1.703887282047565274e-07,1.806729565998572637e-07,1.878336190544449558e-07,2.015874042369256505e-07,2.065547016186133206e-07,2.101295093713800161e-07,2.088247191815327183e-07,2.011896334221585300e-07,1.962711419883607714e-07,1.874161121204719060e-07,1.842095420004742981e-07,1.818786539444471051e-07,1.827494381840839149e-07,1.875100322936513672e-07,1.905278760797176826e-07,1.959168510941040192e-07,1.976930976594097264e-07,1.988281410511506461e-07,1.981435323357297676e-07,1.952123990443506776e-07,1.933676860130413566e-07,1.899043424513418774e-07,1.887222601396412736e-07,1.881175026775426182e-07,1.886662318598608321e-07,1.907950703252878077e-07,1.919698404689732310e-07,1.938391900495935877e-07,1.942983516439733549e-07,1.942354083890899738e-07,1.937930070776503616e-07,1.923430779615349986e-07,1.916005084160767036e-07,1.906799534579688496e-07,1.904713096288670332e-07
7.600000000000000000e+01,-7.093961037664712685e-04,5.056074788473184992e-07,1.006504212343979285e-06,2.212655346330288236e-06,2.995865907389188426e-06,5.114864300059980551e-06,6.570363249701598879e-06,1.073312093823552103e-05,1.372559264689262887e-05,2.268959659191486632e-05,2.944232257426468349e-05,5.019579599542371186e-05,6.558919471467603533e-05,1.087573579495831845e-04,1.356048377104564478e-04,1.861098122311675811e-04,2.016118570598690162e-04,1.916789909243497673e-04,1.664697490420984560e-04,9.505157408281749310e-05,6.123816839015536109e-05,1.771725775491690431e-05,7.650663092655107800e-06,1.061916401278329564e-06,3.008567919443117314e-07,2.346604003982104975e-08,1.217181118970487447e-08,1.632679279663443173e-08,2.992958572775247794e-08,1.278597682797307650e-07,2.477987508772748829e-07,6.356857096076083333e-07,8.209114261212161270e-07,9.189227136757911751e-07,8.178166302553503686e-07,4.919169383866888942e-07,3.435342590022523110e-07,1.547108492224065490e-07,1.069220876412022014e-07,6.561297460710123486e-08,6.123917180159751256e-08,7.491330065176673991e-08,9.345786520652439588e-08,1.567021537278098786e-07,1.981065672837251795e-07,2.739549519911428990e-07,2.946793137133208937e-07,2.852944150767786763e-07,2.601585565972959480e-07,1.967941199471513053e-07,1.682956143557370193e-07,1.287433609719083535e-07,1.183115127945241415e-07,1.141980670735448858e-07,1.195596643693494499e-07,1.419215260588550451e-07,1.569167652363872775e-07,1.863626210987312862e-07,1.970659717049445467e-07,2.035650942962784204e-07,1.991749237471342193e-07,1.807213735161667875e-07,1.701090327968632007e-07,1.515795948444417091e-07,1.454631463056015039e-07,1.411670328585164572e-07,1.427551884668415774e-07,1.515135829320340619e-07,1.576166568710525226e-07,1.693496245647099080e-07,1.735903578346797982e-07,1.766433492607528966e-07,1.755289661752685790e-07,1.690102627438386587e-07,1.648130606781176774e-07,1.572609613823645544e-07,1.545276294594773864e-07,1.525412433065831755e-07,1.532832990402835729e-07,1.573411042948532138e-07,1.599143047310023005e-07,1.645109268291452057e-07,1.660264650779706003e-07,1.669950372787127463e-07,1.664108388826739116e-07,1.639099695034673676e-07,1.623363554406273557e-07,1.593826475613244545e-07,1.583747112381605690e-07,1.578590910966334859e-07,1.583269474071842542e-07,1.601422376977740605e-07,1.611441219234212296e-07,1.627385737019287903e-07,1.631302522643422737e-07,1.630765615655369732e-07,1.626991841853237669e-07,1.614624619843303688e-07,1.608291433262886913e-07,1.600440814489116625e-07,1.598661565621736433e-07
7.700000000000000000e+01,-6.750103107065383821e-04,5.072884654317311864e-07,1.009033503534205976e-06,2.216663838521567946e-06,3.000695263633630823e-06,5.121295394449319228e-06,6.576853162310438219e-06,1.073595985746857075e-05,1.372252547358725205e-05,2.265724992739609044e-05,2.937730118298840717e-05,4.997371745810456813e-05,6.520238595754857154e-05,1.076785414045845161e-04,1.339063546543256978e-04,1.824971356166201451e-04,1.968337219415184931e-04,1.850486983035215006e-04,1.596019400326814620e-04,8.958207121479377054e-05,5.711196168925805616e-05,1.611010236222498553e-05,6.859453200353232000e-06,9.187191795032023656e-07,2.556800114764936835e-07,1.910853410561335480e-08,9.812941582682151165e-09,1.322235292132781237e-08,2.446532944787825625e-08,1.069068688006914736e-07,2.093756393199263516e-07,5.453432732212791512e-07,7.072063149727745787e-07,7.931434121862240144e-07,7.045430252000271440e-07,4.203092154788506951e-07,2.918401504656102652e-07,1.297779801535774158e-07,8.917237333283013767e-08,5.430619652536591846e-08,5.063197697674666486e-08,6.213209328509525925e-08,7.778055070221771838e-08,1.314776349090572560e-07,1.668337945881807546e-07,2.318996146078019724e-07,2.497329185538813001e-07,2.416553601181700012e-07,2.200412044485932847e-07,1.657126989042289125e-07,1.413655378461374859e-07,1.076875034890928395e-07,9.883075182900730865e-08,9.534190902071339180e-08,9.989013762120527856e-08,1.188931019797554930e-07,1.316633604784211639e-07,1.567956436184436350e-07,1.659475103351617728e-07,1.715086392708748547e-07,1.677519761641987905e-07,1.519760165621594772e-07,1.429150657475267497e-07,1.271165034069047378e-07,1.219081278316762329e-07,1.182519662227491525e-07,1.196034098311380203e-07,1.270605118296446595e-07,1.322609110188284476e-07,1.422674973476905497e-07,1.458870419266799362e-07,1.484937381001543225e-07,1.475422117803949426e-07,1.419780355091859389e-07,1.383972337468770616e-07,1.319579442690503590e-07,1.296285836791108079e-07,1.279362000476550257e-07,1.285684008024007285e-07,1.320263120594290102e-07,1.342198391694878964e-07,1.381396388732769945e-07,1.394324137338545655e-07,1.402587251255610346e-07,1.397603334299174146e-07,1.376270973811729789e-07,1.362850738326768299e-07,1.337666312228391954e-07,1.329073979631015257e-07,1.324678854568508979e-07,1.328666893965924772e-07,1.344142297574242584e-07,1.352684594653355901e-07,1.366281019087815102e-07,1.369621326689730509e-07,1.369163456892965799e-07,1.365945147256165948e-07,1.355399091913138745e-07,1.349999014892393906e-07,1.343305555975924520e-07,1.341788643672691544e-07
7.800000000000000000e+01,-6.421204012509011422e-04,5.089678158926155480e-07,1.011560492452235997e-06,2.220622296446404104e-06,3.005515404228996032e-06,5.127708548855933711e-06,6.583322331465339509e-06,1.073876373233566533e-05,1.371941795789012163e-05,2.262489604273984923e-05,2.931236161334861961e-05,4.975253722890667259e-05,6.481776191971427761e-05,1.066103049923227764e-04,1.322290143812723069e-04,1.789544512363460804e-04,1.921686996167888120e-04,1.786542057376355741e-04,1.530173960883696518e-04,8.442726625765056749e-05,5.326375997113713592e-05,1.464873027334052339e-05,6.150066544588863628e-06,7.948316538237487974e-07,2.172912039551024715e-07,1.556018918509767535e-08,7.911214482993200736e-09,1.070820179478303852e-08,1.999868166240644646e-08,8.938759181128554110e-08,1.769102987787991854e-07,4.678400480011930471e-07,6.092504815129662007e-07,6.845802688702079530e-07,6.069585372541277946e-07,3.591252764164254083e-07,2.479247908491371069e-07,1.088632218702520471e-07,7.436920782379150691e-08,4.494785620068851573e-08,4.186204095456454166e-08,5.153152262370175318e-08,6.473305540221924864e-08,1.103135178428691840e-07,1.404976678634440798e-07,1.963002396889552623e-07,2.116420046892808146e-07,2.046913670089578474e-07,1.861100579107028904e-07,1.395402176802883545e-07,1.187446999763959107e-07,9.007529845562935872e-08,8.255761265515016573e-08,7.959923046326096430e-08,8.345655831503134142e-08,9.960129344606469953e-08,1.104740964585947463e-07,1.319195337522042002e-07,1.397429079570688959e-07,1.445002587897870061e-07,1.412864663999152323e-07,1.278028471359340945e-07,1.200683618398897326e-07,1.066014393796789125e-07,1.021673857853335962e-07,9.905659362338323226e-08,1.002063297198593078e-07,1.065539531792687039e-07,1.109841197985622988e-07,1.195162833589769741e-07,1.226048843863637369e-07,1.248299863956933362e-07,1.240177128932189871e-07,1.192694406102617899e-07,1.162152520878386927e-07,1.107261221123048700e-07,1.087415060878338391e-07,1.072999567121963801e-07,1.078384356552721315e-07,1.107844292129889913e-07,1.126538524538712657e-07,1.159956806059654968e-07,1.170981688424117817e-07,1.178029437195419332e-07,1.173778580627633100e-07,1.155586515558639296e-07,1.144144112114617653e-07,1.122676099642736305e-07,1.115353178158043357e-07,1.111607693442479353e-07,1.115006305663123268e-07,1.128195951090402854e-07,1.135477554337202197e-07,1.147068882827780717e-07,1.149916871472827021e-07,1.149526497636055300e-07,1.146782555161559788e-07,1.137791655466888208e-07,1.133188317498914563e-07,1.127482832414964178e-07,1.126189888815557275e-07
7.900000000000000000e+01,-6.106779707614713249e-04,5.106455313716364713e-07,1.014085180585703148e-06,2.224637619561964895e-06,3.010326340505955697e-06,5.134106214566827239e-06,6.589770793437744328e-06,1.074153266537077999e-05,1.371627026901982641e-05,2.259253526384723265e-05,2.924742204737300171e-05,4.953225229692014443e-05,6.443531108867115581e-05,1.055525464229973122e-04,1.305725556154690753e-04,1.754804059195627132e-04,1.876141155930030613e-04,1.724805902598477016e-04,1.467044368484554640e-04,7.956905429701863295e-05,4.967483371968333707e-05,1.331991799677855436e-05,5.514041498901837285e-06,6.876499929055028548e-07,1.846662126003557197e-07,1.267074966997128183e-08,6.378037133592667773e-09,8.672100198429781581e-09,1.634750966691099483e-08,7.473926032664640617e-08,1.494789399486421214e-07,4.013513734766726432e-07,5.248625109949278666e-07,5.908768232177306901e-07,5.228901386886489200e-07,3.068477621302918845e-07,2.106176673907040817e-07,9.131902973158381037e-08,6.202344992418604153e-08,3.720219071776803554e-08,3.461113552455808567e-08,4.273954558190254382e-08,5.387423719735873889e-08,9.255620062856208946e-08,1.183189033072051463e-07,1.661657699186368936e-07,1.793609400518262481e-07,1.733814183755210889e-07,1.574111916668487210e-07,1.175013711871876476e-07,9.974355725172676101e-08,7.534354414158190433e-08,6.896394353370430275e-08,6.645594377975658912e-08,6.972656411031053630e-08,8.343979586455420316e-08,9.269491596725683985e-08,1.109900780066645429e-07,1.176762295490270741e-07,1.217450133135815002e-07,1.189962882784537448e-07,1.074746240005333003e-07,1.008739648416341270e-07,8.939724468039287469e-08,8.562327490470658664e-08,8.297711721167670001e-08,8.395502282189815785e-08,8.935697689822861417e-08,9.313010839297284488e-08,1.004033955646216336e-07,1.030383177544553011e-07,1.049372406093521462e-07,1.042440029734364657e-07,1.001929435501909202e-07,9.758853120500794731e-08,9.291045209147003048e-08,9.121995334419007173e-08,8.999234746482655256e-08,9.045089128850627297e-08,9.296016607385822889e-08,9.455300069738815233e-08,9.740141195836975879e-08,9.834140206918355609e-08,9.894237541980318434e-08,9.857989838205159089e-08,9.702885677158237104e-08,9.605347919751806157e-08,9.422390486618116567e-08,9.359994570677567655e-08,9.328083349952227821e-08,9.357039591686034524e-08,9.469428297623292551e-08,9.531483434748085071e-08,9.630279595995716591e-08,9.654556223730702269e-08,9.651228721687266782e-08,9.627839241339083282e-08,9.551206448259099563e-08,9.511974111088474654e-08,9.463352092882112987e-08,9.452334234392404527e-08
8.000000000000000000e+01,-5.806362097130297537e-04,5.123216130099167431e-07,1.016607569421807550e-06,2.228651790074013921e-06,3.015128083782821558e-06,5.140488414086567467e-06,6.596198584445968349e-06,1.074426675887337704e-05,1.371308257568798223e-05,2.256016791475385242e-05,2.918238148520062650e-05,4.931285965629095443e-05,6.405502200518102540e-05,1.045051643776850913e-04,1.289367202818488272e-04,1.720736725958580955e-04,1.831673585326895701e-04,1.665202255943956742e-04,1.406518634610683712e-04,7.499037190784440393e-05,4.632771516632555250e-05,1.211164146524765228e-05,4.943791467406787217e-06,5.949214783281323027e-07,1.569396446407045689e-07,1.031786130134808993e-08,5.141985728483386420e-09,7.023150349694598504e-09,1.336293250261532534e-08,6.249140437205539383e-08,1.263010120658913590e-07,3.443119013770085460e-07,4.521631318436065625e-07,5.099991527479424622e-07,4.504657757860340908e-07,2.621801896656025463e-07,1.789244001277169940e-07,7.660221467494128522e-08,5.172715790641504996e-08,3.079129702848303757e-08,2.861615201299027439e-08,3.544759391690879141e-08,4.483695360585522593e-08,7.765729106545393029e-08,9.964123192111786625e-08,1.406572848372707185e-07,1.520035767824329601e-07,1.468606708833258487e-07,1.331377768955038440e-07,9.894330344839899483e-08,8.378290311864249745e-08,6.302114884733801131e-08,5.760855533961436320e-08,5.548284550034327661e-08,5.825537399022952256e-08,6.990068344579682819e-08,7.777702120412635645e-08,9.338113301105704922e-08,9.909406548135653997e-08,1.025731449046714955e-07,1.002227234271060516e-07,9.037977867531240411e-08,8.474801419129911889e-08,7.496958947638809184e-08,7.175816473285138303e-08,6.950774998669764781e-08,7.033931703531639407e-08,7.493544701951421888e-08,7.814825932423233312e-08,8.434700296273533321e-08,8.659437477145925932e-08,8.821456369914083828e-08,8.762305194105497047e-08,8.416761542861129347e-08,8.194724706689186788e-08,7.796128533477282574e-08,7.652164227029030485e-08,7.547646453632487346e-08,7.586685069765636974e-08,7.800366196443041938e-08,7.936052243530736239e-08,8.178781796643660312e-08,8.258907877533271102e-08,8.310142222359845343e-08,8.279240265671866661e-08,8.147029659656256778e-08,8.063905034189945698e-08,7.908018087295163451e-08,7.854864880535092353e-08,7.827682941728090343e-08,7.852348117337506345e-08,7.948092580704196886e-08,8.000965086134032705e-08,8.085152723290734561e-08,8.105841738418554515e-08,8.103006054029429639e-08,8.083073287784570127e-08,8.017771121516820837e-08,7.984342616956015964e-08,7.942916439862297145e-08,7.933529666439946559e-08
8.100000000000000000e+01,-5.519498345547048943e-04,5.139960768611295111e-07,1.019089701533200387e-06,2.232659692495415731e-06,3.019920688031394601e-06,5.146855226557250917e-06,6.602605797656913716e-06,1.074696613880747435e-05,1.370985501716350235e-05,2.252779402913318487e-05,2.911742271570331476e-05,4.909435436315108797e-05,6.367687990308179774e-05,1.034680493032839551e-04,1.273212391620292747e-04,1.687329203144724132e-04,1.788258405394008545e-04,1.607656982826988039e-04,1.348488881110602999e-04,7.067509992415751388e-05,4.320608643828649335e-05,1.101295791390056750e-05,4.432510086306486879e-06,5.146964948944893550e-07,1.333758453247319009e-07,8.401874731535363683e-09,4.145470183921848295e-09,5.687727311267515296e-09,1.092323062177550513e-08,5.225056756740561331e-08,1.067168328843263667e-07,2.953783401657113575e-07,3.895328492186864167e-07,4.401911488939027825e-07,3.880721673299837929e-07,2.240144862515570587e-07,1.520000175853335883e-07,6.425702515759114386e-08,4.314004032766795976e-08,2.548511841512536569e-08,2.365951409333093280e-08,2.939969571849436469e-08,3.731558765424861784e-08,6.515656931300930349e-08,8.391185247840458883e-08,1.190644696585918538e-07,1.288187361754913884e-07,1.243963830725247979e-07,1.126072308603497454e-07,8.331614085319363761e-08,7.037610317986789377e-08,5.271398274343027518e-08,4.812282567378221854e-08,4.632152612968776922e-08,4.867130196323319474e-08,5.855835396749095589e-08,6.525983209360562698e-08,7.856577272796500672e-08,8.344605621573263077e-08,8.642023262294979552e-08,8.441084612493751638e-08,7.600389963756132988e-08,7.119987480890335729e-08,6.287027863149507317e-08,6.013814969943985511e-08,5.822471445303747939e-08,5.893168518727055077e-08,6.284133326108897605e-08,6.557642926916483483e-08,7.085820892451660802e-08,7.277460604721442544e-08,7.415666716304759876e-08,7.365206591369941741e-08,7.070533269688903527e-08,6.881279742939130917e-08,6.541730723655728164e-08,6.419156629476011761e-08,6.330190365324336182e-08,6.363418939014670733e-08,6.545342058725690110e-08,6.660900965711237520e-08,6.867698941633547383e-08,6.935984380026724572e-08,6.979653116557203718e-08,6.953314365834659810e-08,6.840643190352685421e-08,6.769817576966416506e-08,6.637025184335395428e-08,6.591755593091368909e-08,6.568607173939797206e-08,6.589612525206758192e-08,6.671159601655003019e-08,6.716198291175506929e-08,6.787921588507182802e-08,6.805549258577341110e-08,6.803133232344098225e-08,6.786150080783683036e-08,6.730515575014035801e-08,6.702038626903248503e-08,6.666751160237099905e-08,6.658755776921179009e-08
8.200000000000000000e+01,-5.245750222994035325e-04,5.156688942231906631e-07,1.021549633931496774e-06,2.236661261995434059e-06,3.024704079133988012e-06,5.153206560961297832e-06,6.608992354995664106e-06,1.074963085889756639e-05,1.370658781866965562e-05,2.249541450427322477e-05,2.905254717202026410e-05,4.887673731598316798e-05,6.330088016817268706e-05,1.024411202781137938e-04,1.257258892552309002e-04,1.654569322373201316e-04,1.745871495081632017e-04,1.552100018706942188e-04,1.292853195933950762e-04,6.660815842457701525e-05,4.029480952861110108e-05,1.001394513261693198e-05,3.974107787314785575e-06,4.452903164245056167e-07,1.133501923902130448e-07,6.841690918446205472e-09,3.342085048920091783e-09,4.606237452987708980e-09,8.928965561502341663e-09,4.368802012278023839e-08,9.016948832301502348e-08,2.533995114408285620e-07,3.355780341726807489e-07,3.799388013064463471e-07,3.343210259283344032e-07,1.914048194445391871e-07,1.291273581959006059e-07,5.390145863405203935e-08,3.597850497009339593e-08,2.109337126938049672e-08,1.956145166172058164e-08,2.438369792483099235e-08,3.105597150439547843e-08,5.466820252432794125e-08,7.066561241535467691e-08,1.007865804249826608e-07,1.091703825882280390e-07,1.053684453160589826e-07,9.524273029070610269e-08,7.015723802296716660e-08,5.911471977063705724e-08,4.409262657008479469e-08,4.019905905448383637e-08,3.867297891765788392e-08,4.066404373642695802e-08,4.905654056575319694e-08,5.475719734376275488e-08,6.610103136194239032e-08,7.026913124736234445e-08,7.281113266629189729e-08,7.109366525917624330e-08,6.391474819083912962e-08,5.981767618983956786e-08,5.272374525887909419e-08,5.039987033045225523e-08,4.877329815716757722e-08,4.937421372675030590e-08,5.269920872917003424e-08,5.502712642632082846e-08,5.952662962538639996e-08,6.116044718416924209e-08,6.233912772210699338e-08,6.190875874543134288e-08,5.939637295069091771e-08,5.778360972466447393e-08,5.489173388962056976e-08,5.384833479549905322e-08,5.309120805734989651e-08,5.337398026837841120e-08,5.492250244702734374e-08,5.590646690067143515e-08,5.766794640199492811e-08,5.824976808939483913e-08,5.862189198261799628e-08,5.839744586890512762e-08,5.743745511242043245e-08,5.683411984905208797e-08,5.570316723873570963e-08,5.531769643859953817e-08,5.512060391519961466e-08,5.529945164099974581e-08,5.599385348702828891e-08,5.637742762768568200e-08,5.698834133131651380e-08,5.713850250886262638e-08,5.711792211947341880e-08,5.697325270522142493e-08,5.649937245637802474e-08,5.625683563458862280e-08,5.595631529799974940e-08,5.588822737804047258e-08
8.300000000000000000e+01,-4.984693485065559444e-04,5.173400811630006133e-07,1.024007327985300767e-06,2.240656540906092210e-06,3.029478311120407594e-06,5.159342803241219987e-06,6.615358349707184220e-06,1.075226104494981117e-05,1.370328111882212346e-05,2.246302937021190174e-05,2.898775454726533907e-05,4.866000357331965766e-05,6.292700812083153791e-05,1.014242695550823803e-04,1.241504073721062720e-04,1.622444265597459403e-04,1.704488156196252969e-04,1.498462205717921423e-04,1.239512349520189606e-04,6.277522300554376749e-05,3.757968567111378676e-05,9.105552906868647281e-06,3.563111802856733235e-06,3.852434009793750946e-07,9.633126541635020357e-08,5.571224199747530637e-09,2.694394221733516226e-09,3.730386375559550938e-09,7.298794387562874963e-09,3.652865199872071950e-08,7.618793641892690482e-08,2.173866269977254087e-07,2.890965344784328372e-07,3.279335967484647493e-07,2.880148021297719574e-07,1.635420962902388309e-07,1.096965128571372391e-07,4.521477276885500080e-08,3.000582785722422791e-08,1.745843354963600574e-08,1.617321192237935329e-08,2.022349628841464686e-08,2.584638976801945098e-08,4.586815945627469721e-08,5.951040118481153163e-08,8.531456294896822001e-08,9.251892155713072052e-08,8.925104767623735086e-08,8.055589487273532440e-08,5.907663556134826188e-08,4.965534326664515496e-08,3.688128510546343636e-08,3.357999214380780889e-08,3.228734458992407047e-08,3.397411081954536394e-08,4.109650711045780697e-08,4.594480419229697576e-08,5.561385737541148233e-08,5.917295882809387592e-08,6.134512792351203697e-08,5.987747660879654682e-08,5.374848439021126523e-08,5.025505804166427448e-08,4.421473795293909270e-08,4.223852179932770234e-08,4.085609140629456459e-08,4.136675554021213702e-08,4.419394111570499467e-08,4.617488659681458218e-08,5.000717842411610964e-08,5.139979361069597213e-08,5.240481270576882039e-08,5.203783191463570712e-08,4.989621644557826891e-08,4.852215243998907884e-08,4.605970684609488053e-08,4.517170852506077056e-08,4.452750683740704790e-08,4.476809348978681019e-08,4.608591563351385062e-08,4.692357061784370453e-08,4.842366513845008935e-08,4.891929943952062071e-08,4.923633941300489120e-08,4.904511701018382519e-08,4.822734731382317952e-08,4.771349675449822192e-08,4.675049867825138705e-08,4.642233822783198294e-08,4.625456259156612848e-08,4.640680886336227828e-08,4.699799346951413076e-08,4.732459833712253372e-08,4.784484489801441032e-08,4.797273299135887403e-08,4.795520566259516004e-08,4.783199595605192034e-08,4.742844094405337246e-08,4.722191638726561808e-08,4.696603597058399832e-08,4.690806498298168842e-08
