time_ps,vacf
0,1
0.204548282835,0.999522857745
0.40909656567,0.998099920952
0.613644848505,0.995750521553
0.81819313134,0.992505640318
1.02274141418,0.988406245324
1.22728969701,0.983501296628
1.43183797985,0.977845636662
1.63638626268,0.971497948471
1.84093454552,0.964518910366
2.04548282835,0.956969620744
2.25003111119,0.948910319113
2.45457939402,0.940399398667
2.65912767686,0.931492684198
2.86367595969,0.922242937715
3.06822424253,0.912699552406
3.27277252536,0.902908395873
3.4773208082,0.892911769115
3.68186909103,0.88274845022
3.88641737387,0.87245379859
4.0909656567,0.86205989834
4.29551393954,0.851595730434
4.50006222237,0.841087363474
4.70461050521,0.830558157065
4.90915878804,0.820028969435
5.11370707088,0.809518359728
5.31825535371,0.799042781087
5.52280363655,0.788616761383
5.72735191938,0.778253074849
5.93190020222,0.767962904301
6.13644848505,0.757755991181
6.34099676789,0.747640777452
6.54554505072,0.737624535502
6.75009333356,0.727713486509
6.95464161639,0.717912907217
7.15918989923,0.708227227006
7.36373818206,0.698660115405
7.5682864649,0.689214563716
7.77283474773,0.679892958621
7.97738303057,0.670697149791
8.1819313134,0.66162851048
8.38647959624,0.652687991399
8.59102787907,0.643876170346
8.79557616191,0.635193296593
9.00012444474,0.626639327853
9.20467272758,0.618213965008
9.40922101041,0.609916682702
9.61376929325,0.601746756117
9.81831757608,0.593703286259
10.0228658589,0.585785222871
10.2274141418,0.577991389103
10.4319624246,0.570320503558
10.6365107074,0.562771198672
10.8410589903,0.555342037799
11.0456072731,0.54803153126
11.2501555559,0.540838151736
11.4547038388,0.533760347557
11.6592521216,0.526796552231
11.8638004044,0.519945189943
12.0683486873,0.513204679281
12.2728969701,0.506573435111
12.4774452529,0.50004986763
12.6819935358,0.493632380161
12.8865418186,0.487319366143
13.0910901014,0.481109206165
13.2956383843,0.475000265651
13.5001866671,0.468990893868
13.7047349499,0.463079424527
13.9092832328,0.457264178322
14.1138315156,0.451543467032
14.3183797985,0.445915599841
14.5229280813,0.440378891573
14.7274763641,0.434931669986
14.932024647,0.429572283993
15.1365729298,0.424299111316
15.3411212126,0.419110564595
15.5456694955,0.414005096297
15.7502177783,0.408981200507
15.9547660611,0.404037413325
16.159314344,0.399172310969
16.3638626268,0.394384505948
16.5684109096,0.389672641124
16.7729591925,0.385035384023
16.9775074753,0.380471421505
17.1820557581,0.37597945633
17.386604041,0.371558203725
17.5911523238,0.367206387765
17.7957006066,0.362922738641
18.0002488895,0.358705990498
18.2047971723,0.354554879418
18.4093454552,0.350468141592
18.613893738,0.346444512027
18.8184420208,0.342482723093
19.0229903037,0.338581502143
19.2275385865,0.334739568299
19.4320868693,0.330955634278
19.6366351522,0.327228411429
19.841183435,0.323556617624
20.0457317178,0.319938985212
20.2502800007,0.316374270908
20.4548282835,0.312861262924
20.6593765663,0.309398785685
20.8639248492,0.305985701616
21.068473132,0.302620911445
21.2730214148,0.299303353771
21.4775696977,0.296032005859
21.6821179805,0.292805883847
21.8866662633,0.289624043974
22.0912145462,0.286485584295
22.295762829,0.283389646085
22.5003111119,0.280335414454
22.7048593947,0.277322120061
22.9094076775,0.274349040572
23.1139559604,0.271415500522
23.3185042432,0.268520868901
23.523052526,0.265664555457
23.7276008089,0.262846006026
23.9321490917,0.260064695276
24.1366973745,0.257320118057
24.3412456574,0.254611780802
24.5457939402,0.251939193687
24.750342223,0.24930186389
24.9548905059,0.246699289453
25.1594387887,0.244130955601
25.3639870715,0.241596332394
25.5685353544,0.239094875675
25.7730836372,0.236626029507
25.97763192,0.234189229668
26.1821802029,0.231783908828
26.3867284857,0.229409501441
26.5912767686,0.227065448225
26.7958250514,0.224751199958
27.0003733342,0.22246621956
27.2049216171,0.220209985041
27.4094698999,0.217981990296
27.6140181827,0.21578174786
27.8185664656,0.213608790195
28.0231147484,0.211462671242
28.2276630312,0.209342968202
28.4322113141,0.207249282778
28.6367595969,0.205181242664
28.8413078797,0.203138501322
29.0458561626,0.201120737031
29.2504044454,0.199127650864
29.4549527282,0.197158962866
29.6595010111,0.195214406532
29.8640492939,0.193293721296
30.0685975768,0.191396645245
30.2731458596,0.189522906577
30.4776941424,0.187672216399
30.6822424253,0.185844262935
30.8867907081,0.184038707883
31.0913389909,0.182255185917
31.2958872738,0.180493305675
31.5004355566,0.178752653656
31.7049838394,0.17703279998
31.9095321223,0.17533330561
32.1140804051,0.173653730966
32.3186286879,0.171993643865
32.5231769708,0.170352625779
32.7277252536,0.168730276797
32.9322735364,0.167126219748
33.1368218193,0.165540102141
33.3413701021,0.163971596259
33.5459183849,0.162420397483
33.7504666678,0.160886220686
33.9550149506,0.159368797162
34.1595632335,0.157867870614
34.3641115163,0.156383194634
34.5686597991,0.154914532061
34.773208082,0.153461654436
34.9777563648,0.152024341276
35.1823046476,0.15060237881
35.3868529305,0.149195559446
35.5914012133,0.14780368144
35.7959494961,0.14642654895
36.000497779,0.145063972043
36.2050460618,0.143715766995
36.4095943446,0.142381756562
36.6141426275,0.141061770972
36.8186909103,0.13975564815
37.0232391931,0.138463233374
37.227787476,0.137184378439
37.4323357588,0.135918940883
37.6368840416,0.134666781329
37.8414323245,0.133427759815
