time_step,temperature
2.603400000000000000e+04,8.181031164004883005e-02
2.603500000000000000e+04,8.176799780974540466e-02
2.603600000000000000e+04,8.171102202838215200e-02
2.603700000000000000e+04,8.164670583135139048e-02
2.603800000000000000e+04,8.159089254955452508e-02
2.603900000000000000e+04,8.151251594966302250e-02
2.604000000000000000e+04,8.139897005457337464e-02
2.604100000000000000e+04,8.133696655106460727e-02
2.604200000000000000e+04,8.126222788271669772e-02
2.604300000000000000e+04,8.121686651967606474e-02
2.604400000000000000e+04,8.115913144093139797e-02
2.604500000000000000e+04,8.107861820332809555e-02
2.604600000000000000e+04,8.098582888433659976e-02
2.604700000000000000e+04,8.089183520655564286e-02
2.604800000000000000e+04,8.087487181388443302e-02
2.604900000000000000e+04,8.085255453494584466e-02
2.605000000000000000e+04,8.082313498626948756e-02
2.605100000000000000e+04,8.082451670634903385e-02
2.605200000000000000e+04,8.078956880281913666e-02
2.605300000000000000e+04,8.079444304775758312e-02
2.605400000000000000e+04,8.080960896047427455e-02
2.605500000000000000e+04,8.082473005635784635e-02
2.605600000000000000e+04,8.085405518022761862e-02
2.605700000000000000e+04,8.085028506671924908e-02
2.605800000000000000e+04,8.086721550447607820e-02
2.605900000000000000e+04,8.089265031697430441e-02
2.606000000000000000e+04,8.093721599070423378e-02
2.606100000000000000e+04,8.094374093226061606e-02
2.606200000000000000e+04,8.096332536774221433e-02
2.606300000000000000e+04,8.096710778271119791e-02
2.606400000000000000e+04,8.099691303387633601e-02
2.606500000000000000e+04,8.105426170312306222e-02
2.606600000000000000e+04,8.103778612076824317e-02
2.606700000000000000e+04,8.108222946638321549e-02
2.606800000000000000e+04,8.112477580404936495e-02
2.606900000000000000e+04,8.116679161757817118e-02
2.607000000000000000e+04,8.124443517621969535e-02
2.607100000000000000e+04,8.127766532082569828e-02
2.607200000000000000e+04,8.132143882498323040e-02
2.607300000000000000e+04,8.135968132308651901e-02
2.607400000000000000e+04,8.134791189248201382e-02
2.607500000000000000e+04,8.133495595718522042e-02
2.607600000000000000e+04,8.129828918557091555e-02
2.607700000000000000e+04,8.126707552755578490e-02
2.607800000000000000e+04,8.123808953866849814e-02
2.607900000000000000e+04,8.119298769144257799e-02
2.608000000000000000e+04,8.119634173712579617e-02
2.608100000000000000e+04,8.120894616263020505e-02
2.608200000000000000e+04,8.118446921976026076e-02
2.608300000000000000e+04,8.113708702217141411e-02
2.608400000000000000e+04,8.109655783775653048e-02
2.608500000000000000e+04,8.103167861023845286e-02
2.608600000000000000e+04,8.095566267394944948e-02
2.608700000000000000e+04,8.086770400949454263e-02
2.608800000000000000e+04,8.076253205476548180e-02
2.608900000000000000e+04,8.063161478961920758e-02
2.609000000000000000e+04,8.054931377165346074e-02
2.609100000000000000e+04,8.045451985499857406e-02
2.609200000000000000e+04,8.033112955039303782e-02
2.609300000000000000e+04,8.020201994973297221e-02
2.609400000000000000e+04,8.007226725088877062e-02
2.609500000000000000e+04,7.994067012194720767e-02
2.609600000000000000e+04,7.978210131317418907e-02
2.609700000000000000e+04,7.963869552489910575e-02
2.609800000000000000e+04,7.949367587467584539e-02
2.609900000000000000e+04,7.932873836317190508e-02
2.610000000000000000e+04,7.921189869747179146e-02
2.610100000000000000e+04,7.908197331120575546e-02
2.610200000000000000e+04,7.899555230371328729e-02
2.610300000000000000e+04,7.890137857865971160e-02
2.610400000000000000e+04,7.879108381465058097e-02
2.610500000000000000e+04,7.872877207426599855e-02
2.610600000000000000e+04,7.862731320622676212e-02
2.610700000000000000e+04,7.851457271648422387e-02
2.610800000000000000e+04,7.841754494246513940e-02
2.610900000000000000e+04,7.826879552197917034e-02
2.611000000000000000e+04,7.815593605010301426e-02
2.611100000000000000e+04,7.810261698740765535e-02
2.611200000000000000e+04,7.801775088227469457e-02
2.611300000000000000e+04,7.797747789321028689e-02
2.611400000000000000e+04,7.792582339851793216e-02
2.611500000000000000e+04,7.786018350348698769e-02
2.611600000000000000e+04,7.778069743980284279e-02
2.611700000000000000e+04,7.774830215841073422e-02
2.611800000000000000e+04,7.771702292001962664e-02
2.611900000000000000e+04,7.771287504856434769e-02
2.612000000000000000e+04,7.770653585434353361e-02
2.612100000000000000e+04,7.769172959940794099e-02
2.612200000000000000e+04,7.767016136567446438e-02
2.612300000000000000e+04,7.765202632878810685e-02
2.612400000000000000e+04,7.765214937377502846e-02
2.612500000000000000e+04,7.764470651757897357e-02
2.612600000000000000e+04,7.761628953123382579e-02
2.612700000000000000e+04,7.759269131093779470e-02
2.612800000000000000e+04,7.757170595132863167e-02
2.612900000000000000e+04,7.757216971707982245e-02
2.613000000000000000e+04,7.760952108757779300e-02
2.613100000000000000e+04,7.763373894676840747e-02
2.613200000000000000e+04,7.764011589318274564e-02
2.613300000000000000e+04,7.765047946991811278e-02
2.613400000000000000e+04,7.765099477205880674e-02
2.613500000000000000e+04,7.765311144991797476e-02
2.613600000000000000e+04,7.766469055834625268e-02
2.613700000000000000e+04,7.766856181130134262e-02
2.613800000000000000e+04,7.767190020614303525e-02
2.613900000000000000e+04,7.765388197579511931e-02
2.614000000000000000e+04,7.761933971276570310e-02
2.614100000000000000e+04,7.758382851486969600e-02
2.614200000000000000e+04,7.755192528144945474e-02
2.614300000000000000e+04,7.750802277959749353e-02
2.614400000000000000e+04,7.745823710302804366e-02
2.614500000000000000e+04,7.740355263571611910e-02
2.614600000000000000e+04,7.736567805405902831e-02
2.614700000000000000e+04,7.732998195778556516e-02
2.614800000000000000e+04,7.727978098494760195e-02
2.614900000000000000e+04,7.721007369096717643e-02
2.615000000000000000e+04,7.711159829700420243e-02
2.615100000000000000e+04,7.705115580762485206e-02
2.615200000000000000e+04,7.700530173840196280e-02
2.615300000000000000e+04,7.694486239176757947e-02
2.615400000000000000e+04,7.689412815049956329e-02
2.615500000000000000e+04,7.688002624048455302e-02
2.615600000000000000e+04,7.689642431030001279e-02
2.615700000000000000e+04,7.694486932603419871e-02
2.615800000000000000e+04,7.691988341257603723e-02
2.615900000000000000e+04,7.691163902939283925e-02
2.616000000000000000e+04,7.690393337259586459e-02
2.616100000000000000e+04,7.699674034540431034e-02
2.616200000000000000e+04,7.705161208404702478e-02
2.616300000000000000e+04,7.713139745324149033e-02
2.616400000000000000e+04,7.724987457267659674e-02
2.616500000000000000e+04,7.736433003591164370e-02
2.616600000000000000e+04,7.741740111437195315e-02
2.616700000000000000e+04,7.750546616407290312e-02
2.616800000000000000e+04,7.759122770921143830e-02
2.616900000000000000e+04,7.767523066613447880e-02
2.617000000000000000e+04,7.776538552052816855e-02
2.617100000000000000e+04,7.785997483792377050e-02
2.617200000000000000e+04,7.800758858671803797e-02
2.617300000000000000e+04,7.814150106266852525e-02
2.617400000000000000e+04,7.821834875086682015e-02
2.617500000000000000e+04,7.825718534903071399e-02
2.617600000000000000e+04,7.836192797198383853e-02
2.617700000000000000e+04,7.844579343158784857e-02
2.617800000000000000e+04,7.850251178948036701e-02
2.617900000000000000e+04,7.858972081905482576e-02
2.618000000000000000e+04,7.866247748566791709e-02
2.618100000000000000e+04,7.873537593076372632e-02
2.618200000000000000e+04,7.879864336785395718e-02
2.618300000000000000e+04,7.887242272516535591e-02
2.618400000000000000e+04,7.890178678142996394e-02
2.618500000000000000e+04,7.896634410644653990e-02
2.618600000000000000e+04,7.903251404858308016e-02
2.618700000000000000e+04,7.907106139450660598e-02
2.618800000000000000e+04,7.909258743235057787e-02
2.618900000000000000e+04,7.913140074723411244e-02
2.619000000000000000e+04,7.913619899499978183e-02
2.619100000000000000e+04,7.917427559950065974e-02
2.619200000000000000e+04,7.919269655584529333e-02
2.619300000000000000e+04,7.920485725076410743e-02
2.619400000000000000e+04,7.922241183337692949e-02
2.619500000000000000e+04,7.927420639031015903e-02
2.619600000000000000e+04,7.933046684087662059e-02
2.619700000000000000e+04,7.935756052529970017e-02
2.619800000000000000e+04,7.935670370330288881e-02
2.619900000000000000e+04,7.936718120721410197e-02
2.620000000000000000e+04,7.935265795206218609e-02
2.620100000000000000e+04,7.934838899440486981e-02
2.620200000000000000e+04,7.938804962789702824e-02
2.620300000000000000e+04,7.942092707913549210e-02
2.620400000000000000e+04,7.945319755623375668e-02
2.620500000000000000e+04,7.949682349321386676e-02
2.620600000000000000e+04,7.954727223534636960e-02
2.620700000000000000e+04,7.955619281273244858e-02
2.620800000000000000e+04,7.959691017036608918e-02
2.620900000000000000e+04,7.962056000690966029e-02
2.621000000000000000e+04,7.964666801727328382e-02
2.621100000000000000e+04,7.963736835407299319e-02
2.621200000000000000e+04,7.964842603662848630e-02
2.621300000000000000e+04,7.968637839848163873e-02
2.621400000000000000e+04,7.971774115517930859e-02
2.621500000000000000e+04,7.975327442728714911e-02
2.621600000000000000e+04,7.982675396890608066e-02
2.621700000000000000e+04,7.984714996968046707e-02
2.621800000000000000e+04,7.986145762971785800e-02
2.621900000000000000e+04,7.984920947661688917e-02
2.622000000000000000e+04,7.983441608265108569e-02
2.622100000000000000e+04,7.984605267048247579e-02
2.622200000000000000e+04,7.985652956735672658e-02
2.622300000000000000e+04,7.989388017400185504e-02
2.622400000000000000e+04,7.989200964464493460e-02
2.622500000000000000e+04,7.990322104638625245e-02
2.622600000000000000e+04,7.994786347174651087e-02
2.622700000000000000e+04,8.000590140095670266e-02
2.622800000000000000e+04,7.998319402330079930e-02
2.622900000000000000e+04,7.994974385359775171e-02
2.623000000000000000e+04,7.994614869417761283e-02
2.623100000000000000e+04,7.991220173686150452e-02
2.623200000000000000e+04,7.987873267235641450e-02
2.623300000000000000e+04,7.986857915081727044e-02
2.623400000000000000e+04,7.989955854905771149e-02
2.623500000000000000e+04,7.992038357387912240e-02
2.623600000000000000e+04,7.991773076124000785e-02
2.623700000000000000e+04,7.993255545848149124e-02
2.623800000000000000e+04,7.992940252043408134e-02
2.623900000000000000e+04,7.995780862772221276e-02
2.624000000000000000e+04,7.994970137401545551e-02
2.624100000000000000e+04,7.990723451800500754e-02
2.624200000000000000e+04,7.989598138857285925e-02
2.624300000000000000e+04,7.987494825299236434e-02
2.624400000000000000e+04,7.987786018580078640e-02
2.624500000000000000e+04,7.985264757181108342e-02
2.624600000000000000e+04,7.986160042334629339e-02
2.624700000000000000e+04,7.985135918385828646e-02
2.624800000000000000e+04,7.987122425406134596e-02
2.624900000000000000e+04,7.989227465439550924e-02
2.625000000000000000e+04,7.992957588144443404e-02
2.625100000000000000e+04,7.997355587962627632e-02
2.625200000000000000e+04,7.995687841008998487e-02
2.625300000000000000e+04,7.994022524581907707e-02
2.625400000000000000e+04,7.994202949442925921e-02
2.625500000000000000e+04,7.992253422861435308e-02
2.625600000000000000e+04,7.989760871841287970e-02
2.625700000000000000e+04,7.984713980161743663e-02
2.625800000000000000e+04,7.982690706342197851e-02
2.625900000000000000e+04,7.974432910022670462e-02
2.626000000000000000e+04,7.965923027118733402e-02
2.626100000000000000e+04,7.957502909277580638e-02
2.626200000000000000e+04,7.947855860661159899e-02
2.626300000000000000e+04,7.941022013217617637e-02
2.626400000000000000e+04,7.936666178077068923e-02
2.626500000000000000e+04,7.928791989923168748e-02
2.626600000000000000e+04,7.918026065312093464e-02
2.626700000000000000e+04,7.905483183635934885e-02
2.626800000000000000e+04,7.895039818096968864e-02
2.626900000000000000e+04,7.887114259503842650e-02
2.627000000000000000e+04,7.875897640328312355e-02
2.627100000000000000e+04,7.867265738596575242e-02
2.627200000000000000e+04,7.852547309330852598e-02
2.627300000000000000e+04,7.839981078723791408e-02
2.627400000000000000e+04,7.829749040629013779e-02
2.627500000000000000e+04,7.818249824161448147e-02
2.627600000000000000e+04,7.804238767240316565e-02
2.627700000000000000e+04,7.791239195950754037e-02
2.627800000000000000e+04,7.775320667851202960e-02
2.627900000000000000e+04,7.762445459552225202e-02
2.628000000000000000e+04,7.750193939384618369e-02
2.628100000000000000e+04,7.739961504820547233e-02
2.628200000000000000e+04,7.730678997268691788e-02
2.628300000000000000e+04,7.723287729120419109e-02
2.628400000000000000e+04,7.714610727110003674e-02
2.628500000000000000e+04,7.707958067128110879e-02
2.628600000000000000e+04,7.697669758520371552e-02
2.628700000000000000e+04,7.686563471106068468e-02
2.628800000000000000e+04,7.675770513346719115e-02
2.628900000000000000e+04,7.663355490702671025e-02
2.629000000000000000e+04,7.652788437432507529e-02
2.629100000000000000e+04,7.643330238147634514e-02
2.629200000000000000e+04,7.632425034601712788e-02
2.629300000000000000e+04,7.616339367628856272e-02
2.629400000000000000e+04,7.602855550980193444e-02
2.629500000000000000e+04,7.588524046728130357e-02
2.629600000000000000e+04,7.570757161685949532e-02
2.629700000000000000e+04,7.551874809276643008e-02
2.629800000000000000e+04,7.535455161640847166e-02
2.629900000000000000e+04,7.521172412099762228e-02
2.630000000000000000e+04,7.506455307164726365e-02
2.630100000000000000e+04,7.491868675926492693e-02
2.630200000000000000e+04,7.478866574643504295e-02
2.630300000000000000e+04,7.463593266912531277e-02
2.630400000000000000e+04,7.450958155762769930e-02
2.630500000000000000e+04,7.433888875044153410e-02
2.630600000000000000e+04,7.419772122492816757e-02
2.630700000000000000e+04,7.401101208828225753e-02
2.630800000000000000e+04,7.385538053723618435e-02
2.630900000000000000e+04,7.370188014531790788e-02
2.631000000000000000e+04,7.352696638821910879e-02
2.631100000000000000e+04,7.336881649616201762e-02
2.631200000000000000e+04,7.323413313166084182e-02
2.631300000000000000e+04,7.312948212879967491e-02
2.631400000000000000e+04,7.304674382314448045e-02
2.631500000000000000e+04,7.297626823970233823e-02
2.631600000000000000e+04,7.288857230993776859e-02
2.631700000000000000e+04,7.281191700782570220e-02
2.631800000000000000e+04,7.275595614585338156e-02
2.631900000000000000e+04,7.266740597728375828e-02
2.632000000000000000e+04,7.257025762281950343e-02
2.632100000000000000e+04,7.244936023925836743e-02
2.632200000000000000e+04,7.235943336977214424e-02
2.632300000000000000e+04,7.223792958238610395e-02
2.632400000000000000e+04,7.210486234434763941e-02
2.632500000000000000e+04,7.200078318438744851e-02
2.632600000000000000e+04,7.191443822258301866e-02
2.632700000000000000e+04,7.182694616923138153e-02
2.632800000000000000e+04,7.174949291692339637e-02
2.632900000000000000e+04,7.167820376864122989e-02
2.633000000000000000e+04,7.157821783154642847e-02
2.633100000000000000e+04,7.149283217977701888e-02
2.633200000000000000e+04,7.138211006932905500e-02
2.633300000000000000e+04,7.121796441661115695e-02
2.633400000000000000e+04,7.113855425545842492e-02
2.633500000000000000e+04,7.102092677242176355e-02
2.633600000000000000e+04,7.091886567373281713e-02
2.633700000000000000e+04,7.079542812656687556e-02
2.633800000000000000e+04,7.071845889878608515e-02
2.633900000000000000e+04,7.067200229760382812e-02
2.634000000000000000e+04,7.061460810473992045e-02
2.634100000000000000e+04,7.056086534911773511e-02
2.634200000000000000e+04,7.052041543949237601e-02
2.634300000000000000e+04,7.046578141432241482e-02
2.634400000000000000e+04,7.041291088612383620e-02
2.634500000000000000e+04,7.043164925143434452e-02
2.634600000000000000e+04,7.047445100789667682e-02
2.634700000000000000e+04,7.051330908473461834e-02
2.634800000000000000e+04,7.050782859948044601e-02
2.634900000000000000e+04,7.052872089408049328e-02
2.635000000000000000e+04,7.057425991111783425e-02
2.635100000000000000e+04,7.062111707056063781e-02
2.635200000000000000e+04,7.064147675296099382e-02
2.635300000000000000e+04,7.065748068114260927e-02
2.635400000000000000e+04,7.065479674916801123e-02
2.635500000000000000e+04,7.062745672411237241e-02
2.635600000000000000e+04,7.059528459268858691e-02
2.635700000000000000e+04,7.055146756001688668e-02
2.635800000000000000e+04,7.057399932328478620e-02
2.635900000000000000e+04,7.057022491710050749e-02
2.636000000000000000e+04,7.056166962271531728e-02
2.636100000000000000e+04,7.057269912637599563e-02
2.636200000000000000e+04,7.058487423750621492e-02
2.636300000000000000e+04,7.060504581465081031e-02
2.636400000000000000e+04,7.062190017247575724e-02
2.636500000000000000e+04,7.066956233341559201e-02
2.636600000000000000e+04,7.075464754265503586e-02
2.636700000000000000e+04,7.084107966849408078e-02
2.636800000000000000e+04,7.093004793561402677e-02
2.636900000000000000e+04,7.102218149974824646e-02
2.637000000000000000e+04,7.106374243045346373e-02
2.637100000000000000e+04,7.115186284573898901e-02
2.637200000000000000e+04,7.123058653790394212e-02
2.637300000000000000e+04,7.133290794671152957e-02
2.637400000000000000e+04,7.143267298648993402e-02
2.637500000000000000e+04,7.148472162982137668e-02
2.637600000000000000e+04,7.157785556667707605e-02
2.637700000000000000e+04,7.166769959596828998e-02
2.637800000000000000e+04,7.171483262339879705e-02
2.637900000000000000e+04,7.179056788214548124e-02
2.638000000000000000e+04,7.184515078623912587e-02
2.638100000000000000e+04,7.189614886908428371e-02
2.638200000000000000e+04,7.190786823928244087e-02
2.638300000000000000e+04,7.192210621402270188e-02
2.638400000000000000e+04,7.196659211673098189e-02
2.638500000000000000e+04,7.200393050348333213e-02
2.638600000000000000e+04,7.200768152435824132e-02
2.638700000000000000e+04,7.203152999521088284e-02
2.638800000000000000e+04,7.202983342333926786e-02
2.638900000000000000e+04,7.202283563752447104e-02
2.639000000000000000e+04,7.205776335604326122e-02
2.639100000000000000e+04,7.208178484043642475e-02
2.639200000000000000e+04,7.210402068931635877e-02
2.639300000000000000e+04,7.208992936264252416e-02
2.639400000000000000e+04,7.209377789548500337e-02
2.639500000000000000e+04,7.208832662722793050e-02
2.639600000000000000e+04,7.211991878042801896e-02
2.639700000000000000e+04,7.216831261545673948e-02
2.639800000000000000e+04,7.223385961369778452e-02
2.639900000000000000e+04,7.223807773503815310e-02
2.640000000000000000e+04,7.229740420119386279e-02
2.640100000000000000e+04,7.233898982432396263e-02
2.640200000000000000e+04,7.234668625176500500e-02
2.640300000000000000e+04,7.236476991541522519e-02
2.640400000000000000e+04,7.240179073561890666e-02
2.640500000000000000e+04,7.240216524938701548e-02
2.640600000000000000e+04,7.244463255999607221e-02
2.640700000000000000e+04,7.249265557559490813e-02
2.640800000000000000e+04,7.260620688172947368e-02
2.640900000000000000e+04,7.267987739653261614e-02
2.641000000000000000e+04,7.275893434480944222e-02
2.641100000000000000e+04,7.285501349263011350e-02
2.641200000000000000e+04,7.292352815952808653e-02
2.641300000000000000e+04,7.304989618068062629e-02
2.641400000000000000e+04,7.317150508284013533e-02
2.641500000000000000e+04,7.327436334618799008e-02
2.641600000000000000e+04,7.336655632284458384e-02
2.641700000000000000e+04,7.345567651354799332e-02
2.641800000000000000e+04,7.357961504224701244e-02
2.641900000000000000e+04,7.371324722771709081e-02
2.642000000000000000e+04,7.382208867472170311e-02
2.642100000000000000e+04,7.391021931071602158e-02
2.642200000000000000e+04,7.400800610759362963e-02
2.642300000000000000e+04,7.409105130192449040e-02
2.642400000000000000e+04,7.414000334933876224e-02
2.642500000000000000e+04,7.419056478305967317e-02
2.642600000000000000e+04,7.425544363844187312e-02
2.642700000000000000e+04,7.432723860472220667e-02
2.642800000000000000e+04,7.442346806730511244e-02
2.642900000000000000e+04,7.452634479002719081e-02
2.643000000000000000e+04,7.457405982016712676e-02
2.643100000000000000e+04,7.462424475490640752e-02
2.643200000000000000e+04,7.468170547704232332e-02
2.643300000000000000e+04,7.469129032715308980e-02
2.643400000000000000e+04,7.472301898931006658e-02
2.643500000000000000e+04,7.474206176492996512e-02
2.643600000000000000e+04,7.476795584417296470e-02
2.643700000000000000e+04,7.481832531728134505e-02
2.643800000000000000e+04,7.487532917568932855e-02
2.643900000000000000e+04,7.494663213353318365e-02
2.644000000000000000e+04,7.498742579486028514e-02
2.644100000000000000e+04,7.505388439155795399e-02
2.644200000000000000e+04,7.510063413812367861e-02
2.644300000000000000e+04,7.513648405043991951e-02
2.644400000000000000e+04,7.516282277475570817e-02
2.644500000000000000e+04,7.519131432586163843e-02
2.644600000000000000e+04,7.522581985999796106e-02
2.644700000000000000e+04,7.526427789871635576e-02
2.644800000000000000e+04,7.527730801639363756e-02
2.644900000000000000e+04,7.530375588361262751e-02
2.645000000000000000e+04,7.531292706541110882e-02
2.645100000000000000e+04,7.530043242247835833e-02
2.645200000000000000e+04,7.529902213513173237e-02
2.645300000000000000e+04,7.528593071270843484e-02
2.645400000000000000e+04,7.529059531734354216e-02
2.645500000000000000e+04,7.530784729072033390e-02
2.645600000000000000e+04,7.532571576082258691e-02
2.645700000000000000e+04,7.531411453404017464e-02
2.645800000000000000e+04,7.533312540897246778e-02
2.645900000000000000e+04,7.537217559965279923e-02
2.646000000000000000e+04,7.540326318717839593e-02
2.646100000000000000e+04,7.543196818659357594e-02
2.646200000000000000e+04,7.548084921863264241e-02
2.646300000000000000e+04,7.553887999442381040e-02
2.646400000000000000e+04,7.560419943719609570e-02
2.646500000000000000e+04,7.565885451460020727e-02
2.646600000000000000e+04,7.572510556961405126e-02
2.646700000000000000e+04,7.578704837815024298e-02
2.646800000000000000e+04,7.582589207871137660e-02
2.646900000000000000e+04,7.585496399534741307e-02
2.647000000000000000e+04,7.590320640482493830e-02
2.647100000000000000e+04,7.594301618383361707e-02
2.647200000000000000e+04,7.600406974178430808e-02
2.647300000000000000e+04,7.610031927043971189e-02
2.647400000000000000e+04,7.616859928952292302e-02
2.647500000000000000e+04,7.623171929823822912e-02
2.647600000000000000e+04,7.634983442862502967e-02
2.647700000000000000e+04,7.652194694309850942e-02
2.647800000000000000e+04,7.662167596573025985e-02
2.647900000000000000e+04,7.671911542037052056e-02
2.648000000000000000e+04,7.679076899153790270e-02
2.648100000000000000e+04,7.688969377359701485e-02
2.648200000000000000e+04,7.698628435736784570e-02
2.648300000000000000e+04,7.712270032007423337e-02
2.648400000000000000e+04,7.728218829063947248e-02
2.648500000000000000e+04,7.740364150521476805e-02
2.648600000000000000e+04,7.751801796188549643e-02
2.648700000000000000e+04,7.763636622188919978e-02
2.648800000000000000e+04,7.778174585171229727e-02
2.648900000000000000e+04,7.790699886515968509e-02
2.649000000000000000e+04,7.802970610588609579e-02
2.649100000000000000e+04,7.813326979031917641e-02
2.649200000000000000e+04,7.826684288742304096e-02
2.649300000000000000e+04,7.842206549148796058e-02
2.649400000000000000e+04,7.858484583256472589e-02
2.649500000000000000e+04,7.875953687140463400e-02
2.649600000000000000e+04,7.899642661831852986e-02
2.649700000000000000e+04,7.918119767265750786e-02
2.649800000000000000e+04,7.937119706644515937e-02
2.649900000000000000e+04,7.955221401038589657e-02
2.650000000000000000e+04,7.975858788200591853e-02
2.650100000000000000e+04,7.998999405868785495e-02
2.650200000000000000e+04,8.024712531477547206e-02
2.650300000000000000e+04,8.053151285565098016e-02
2.650400000000000000e+04,8.079223866422183264e-02
2.650500000000000000e+04,8.105992351246020522e-02
2.650600000000000000e+04,8.128327827482392798e-02
2.650700000000000000e+04,8.148428901855979400e-02
2.650800000000000000e+04,8.167638857481622494e-02
2.650900000000000000e+04,8.190880169412678713e-02
2.651000000000000000e+04,8.211885562498275060e-02
2.651100000000000000e+04,8.234430468397736791e-02
2.651200000000000000e+04,8.256563928765688065e-02
2.651300000000000000e+04,8.275397171903162152e-02
2.651400000000000000e+04,8.293231949025424432e-02
2.651500000000000000e+04,8.309783694905083229e-02
2.651600000000000000e+04,8.323689196415183511e-02
2.651700000000000000e+04,8.334540030398633614e-02
2.651800000000000000e+04,8.348605761745990506e-02
2.651900000000000000e+04,8.358808260631771236e-02
2.652000000000000000e+04,8.368556780501174019e-02
2.652100000000000000e+04,8.382115867524918273e-02
2.652200000000000000e+04,8.399606810135491763e-02
2.652300000000000000e+04,8.413049090814272990e-02
2.652400000000000000e+04,8.428318239043619542e-02
2.652500000000000000e+04,8.442772893952626978e-02
2.652600000000000000e+04,8.460255166890012779e-02
2.652700000000000000e+04,8.479377458247860933e-02
2.652800000000000000e+04,8.501959350117703484e-02
2.652900000000000000e+04,8.525717271439951783e-02
2.653000000000000000e+04,8.550857215060025940e-02
2.653100000000000000e+04,8.578014227735754338e-02
2.653200000000000000e+04,8.606776573641594652e-02
2.653300000000000000e+04,8.633700844684354114e-02
2.653400000000000000e+04,8.661203547342756492e-02
2.653500000000000000e+04,8.685865408659819431e-02
2.653600000000000000e+04,8.706024470734302634e-02
2.653700000000000000e+04,8.725264555789480347e-02
2.653800000000000000e+04,8.742078607021176728e-02
2.653900000000000000e+04,8.763652087804157942e-02
2.654000000000000000e+04,8.785581550717846966e-02
2.654100000000000000e+04,8.807338785332975706e-02
2.654200000000000000e+04,8.826156570811395652e-02
2.654300000000000000e+04,8.842393160871230007e-02
2.654400000000000000e+04,8.857726116716903297e-02
2.654500000000000000e+04,8.872681983104069303e-02
2.654600000000000000e+04,8.884217496794426239e-02
2.654700000000000000e+04,8.892978414474965454e-02
2.654800000000000000e+04,8.901127171780016945e-02
2.654900000000000000e+04,8.911392341597296207e-02
2.655000000000000000e+04,8.917128964933153379e-02
2.655100000000000000e+04,8.923510594958232456e-02
2.655200000000000000e+04,8.929924713672959813e-02
2.655300000000000000e+04,8.932332047121603613e-02
2.655400000000000000e+04,8.930257319036831454e-02
2.655500000000000000e+04,8.927523483111325653e-02
2.655600000000000000e+04,8.925048471797571159e-02
2.655700000000000000e+04,8.922451115312239611e-02
2.655800000000000000e+04,8.917883249584483696e-02
2.655900000000000000e+04,8.912123900569950130e-02
2.656000000000000000e+04,8.903189862260264820e-02
2.656100000000000000e+04,8.896315672496625526e-02
2.656200000000000000e+04,8.889238576847084683e-02
2.656300000000000000e+04,8.883187887226189072e-02
2.656400000000000000e+04,8.878200522474961887e-02
2.656500000000000000e+04,8.875034967970785171e-02
2.656600000000000000e+04,8.871256421664514003e-02
2.656700000000000000e+04,8.866827670667537520e-02
2.656800000000000000e+04,8.864641404713102801e-02
2.656900000000000000e+04,8.858365183063683646e-02
2.657000000000000000e+04,8.852531863042800708e-02
2.657100000000000000e+04,8.846840622993289160e-02
2.657200000000000000e+04,8.843763369241297578e-02
2.657300000000000000e+04,8.839095584485352763e-02
2.657400000000000000e+04,8.830166090238239507e-02
2.657500000000000000e+04,8.819741364277226825e-02
2.657600000000000000e+04,8.812119221619528486e-02
2.657700000000000000e+04,8.802095969296913625e-02
2.657800000000000000e+04,8.790986313068298308e-02
2.657900000000000000e+04,8.780570811784148277e-02
2.658000000000000000e+04,8.768828475621831542e-02
2.658100000000000000e+04,8.760767162467987534e-02
2.658200000000000000e+04,8.754466140123355611e-02
2.658300000000000000e+04,8.747423796464248724e-02
2.658400000000000000e+04,8.737881381934980984e-02
2.658500000000000000e+04,8.726693550395203669e-02
2.658600000000000000e+04,8.718856061465085627e-02
2.658700000000000000e+04,8.714151011224091636e-02
2.658800000000000000e+04,8.711349946933404087e-02
2.658900000000000000e+04,8.707315886229033408e-02
2.659000000000000000e+04,8.702622196159469359e-02
2.659100000000000000e+04,8.698510267325593182e-02
2.659200000000000000e+04,8.695263875539083198e-02
2.659300000000000000e+04,8.689832820390784585e-02
2.659400000000000000e+04,8.689236354989567090e-02
2.659500000000000000e+04,8.691270303055211033e-02
2.659600000000000000e+04,8.695042635761573990e-02
2.659700000000000000e+04,8.696967004887919128e-02
2.659800000000000000e+04,8.697246096004312976e-02
2.659900000000000000e+04,8.699384599109148686e-02
2.660000000000000000e+04,8.696921638735295723e-02
2.660100000000000000e+04,8.697525465345921913e-02
2.660200000000000000e+04,8.697301838847565358e-02
2.660300000000000000e+04,8.697174585571126881e-02
2.660400000000000000e+04,8.694408335123167408e-02
2.660500000000000000e+04,8.690136008786729371e-02
2.660600000000000000e+04,8.683287156062596823e-02
2.660700000000000000e+04,8.671416360364853082e-02
2.660800000000000000e+04,8.664182841720641237e-02
2.660900000000000000e+04,8.656233167512532301e-02
2.661000000000000000e+04,8.643993529382522356e-02
2.661100000000000000e+04,8.629956341099542794e-02
2.661200000000000000e+04,8.617153775747497801e-02
2.661300000000000000e+04,8.607189912630859585e-02
2.661400000000000000e+04,8.601534222421684805e-02
2.661500000000000000e+04,8.593502208379588669e-02
2.661600000000000000e+04,8.579334375306947591e-02
