epoch,loss,training_field
8.700000000000000000e+01,3.489530710201175005e-06,1.000000000000000000e+00
8.800000000000000000e+01,1.440762972312472969e-06,1.000000000000000000e+00
8.900000000000000000e+01,2.268507525439091554e-08,1.000000000000000000e+00
9.000000000000000000e+01,7.332883906468213114e-07,1.000000000000000000e+00
9.100000000000000000e+01,2.092053326397434785e-06,1.000000000000000000e+00
9.200000000000000000e+01,2.054481701486648368e-06,1.000000000000000000e+00
9.300000000000000000e+01,7.687441371769090370e-07,1.000000000000000000e+00
9.400000000000000000e+01,1.438274980996461360e-09,1.000000000000000000e+00
9.500000000000000000e+01,5.387637758546645260e-07,1.000000000000000000e+00
9.600000000000000000e+01,1.324037423988599958e-06,1.000000000000000000e+00
9.700000000000000000e+01,1.167308017312774110e-06,1.000000000000000000e+00
9.800000000000000000e+01,3.538079590596673543e-07,1.000000000000000000e+00
9.900000000000000000e+01,5.933066832372185468e-09,1.000000000000000000e+00
1.000000000000000000e+02,4.297541435454815292e-07,1.000000000000000000e+00
1.010000000000000000e+02,8.442212682999233211e-07,1.000000000000000000e+00
1.020000000000000000e+02,6.250036971733192617e-07,1.000000000000000000e+00
1.030000000000000000e+02,1.278805054352559894e-07,1.000000000000000000e+00
1.040000000000000000e+02,3.163187384536237743e-08,1.000000000000000000e+00
1.050000000000000000e+02,3.477903156825955268e-07,1.000000000000000000e+00
1.060000000000000000e+02,5.218420755177880404e-07,1.000000000000000000e+00
1.070000000000000000e+02,3.000186586045892064e-07,1.000000000000000000e+00
1.080000000000000000e+02,2.734175934761288196e-08,1.000000000000000000e+00
1.090000000000000000e+02,6.218496002937713860e-08,1.000000000000000000e+00
1.100000000000000000e+02,2.717265982047818148e-07,1.000000000000000000e+00
1.110000000000000000e+02,3.021944537307861867e-07,1.000000000000000000e+00
1.120000000000000000e+02,1.191127468706940262e-07,1.000000000000000000e+00
1.130000000000000000e+02,2.228851890672147066e-10,1.000000000000000000e+00
1.140000000000000000e+02,8.362841831636640252e-08,1.000000000000000000e+00
1.150000000000000000e+02,1.951911924605316536e-07,1.000000000000000000e+00
1.160000000000000000e+02,1.533157624678352009e-07,1.000000000000000000e+00
1.170000000000000000e+02,3.183881053017493223e-08,1.000000000000000000e+00
1.180000000000000000e+02,8.248306609972220401e-09,1.000000000000000000e+00
1.190000000000000000e+02,8.729228047610349010e-08,1.000000000000000000e+00
1.200000000000000000e+02,1.240719657898921903e-07,1.000000000000000000e+00
1.210000000000000000e+02,6.227076553455551500e-08,1.000000000000000000e+00
1.220000000000000000e+02,2.254724247772714412e-09,1.000000000000000000e+00
1.230000000000000000e+02,2.430911345156114468e-08,1.000000000000000000e+00
1.240000000000000000e+02,7.318992668789369926e-08,1.000000000000000000e+00
1.250000000000000000e+02,6.474313939753107851e-08,1.000000000000000000e+00
1.260000000000000000e+02,1.611627897777023881e-08,1.000000000000000000e+00
1.270000000000000000e+02,2.078994242223623966e-09,1.000000000000000000e+00
1.280000000000000000e+02,3.272819923910054725e-08,1.000000000000000000e+00
1.290000000000000000e+02,4.911112410699268416e-08,1.000000000000000000e+00
1.300000000000000000e+02,2.495024164251309912e-08,1.000000000000000000e+00
1.310000000000000000e+02,8.156570284915681776e-10,1.000000000000000000e+00
1.320000000000000000e+02,1.031269844739774117e-08,1.000000000000000000e+00
1.330000000000000000e+02,2.955333022401142136e-08,1.000000000000000000e+00
1.340000000000000000e+02,2.462937039280483297e-08,1.000000000000000000e+00
1.350000000000000000e+02,5.015748920493384202e-09,1.000000000000000000e+00
1.360000000000000000e+02,1.607746088297152663e-09,1.000000000000000000e+00
1.370000000000000000e+02,1.476512209332317783e-08,1.000000000000000000e+00
1.380000000000000000e+02,1.911096645381112376e-08,1.000000000000000000e+00
1.390000000000000000e+02,7.801671734195142490e-09,1.000000000000000000e+00
1.400000000000000000e+02,2.720922670593839109e-12,1.000000000000000000e+00
1.410000000000000000e+02,5.979142184648019974e-09,1.000000000000000000e+00
1.420000000000000000e+02,1.256092299568587861e-08,1.000000000000000000e+00
1.430000000000000000e+02,8.104122128493453993e-09,1.000000000000000000e+00
1.440000000000000000e+02,7.316747801051833675e-10,1.000000000000000000e+00
1.450000000000000000e+02,1.863193320717353731e-09,1.000000000000000000e+00
1.460000000000000000e+02,7.303937662531822246e-09,1.000000000000000000e+00
1.470000000000000000e+02,6.788778224799012951e-09,1.000000000000000000e+00
1.480000000000000000e+02,1.574380808568603847e-09,1.000000000000000000e+00
1.490000000000000000e+02,3.414046653851226043e-10,1.000000000000000000e+00
1.500000000000000000e+02,3.813836236574352608e-09,1.000000000000000000e+00
1.510000000000000000e+02,4.989510610658089693e-09,1.000000000000000000e+00
1.520000000000000000e+02,1.912262853565547400e-09,1.000000000000000000e+00
1.530000000000000000e+02,4.239569278326320903e-12,1.000000000000000000e+00
1.540000000000000000e+02,1.812291671739592415e-09,1.000000000000000000e+00
1.550000000000000000e+02,3.343147158730519859e-09,1.000000000000000000e+00
1.560000000000000000e+02,1.827031577406269160e-09,1.000000000000000000e+00
1.570000000000000000e+02,5.651879494850253144e-11,1.000000000000000000e+00
1.580000000000000000e+02,7.844953606161460962e-10,1.000000000000000000e+00
1.590000000000000000e+02,2.089972329182435165e-09,1.000000000000000000e+00
1.600000000000000000e+02,1.498991519860390689e-09,1.000000000000000000e+00
1.610000000000000000e+02,1.625223718541786795e-10,1.000000000000000000e+00
1.620000000000000000e+02,2.970422873458882853e-10,1.000000000000000000e+00
1.630000000000000000e+02,1.267956460125883842e-09,1.000000000000000000e+00
1.640000000000000000e+02,1.140477227790194481e-09,1.000000000000000000e+00
1.650000000000000000e+02,2.175022989268882337e-10,1.000000000000000000e+00
1.660000000000000000e+02,1.005001008088954570e-10,1.000000000000000000e+00
1.670000000000000000e+02,7.485289494959089748e-10,1.000000000000000000e+00
1.680000000000000000e+02,8.190054935694575520e-10,1.000000000000000000e+00
1.690000000000000000e+02,2.164188098554695867e-10,1.000000000000000000e+00
1.700000000000000000e+02,2.907432057211400560e-11,1.000000000000000000e+00
1.710000000000000000e+02,4.320926252938796043e-10,1.000000000000000000e+00
1.720000000000000000e+02,5.629463746735431286e-10,1.000000000000000000e+00
1.730000000000000000e+02,1.899236685654967520e-10,1.000000000000000000e+00
1.740000000000000000e+02,6.332072923218448619e-12,1.000000000000000000e+00
1.750000000000000000e+02,2.520647048980425208e-10,1.000000000000000000e+00
1.760000000000000000e+02,3.763691935682240778e-10,1.000000000000000000e+00
1.770000000000000000e+02,1.501279241827451028e-10,1.000000000000000000e+00
1.780000000000000000e+02,4.302483778347112858e-13,1.000000000000000000e+00
1.790000000000000000e+02,1.504471625934550287e-10,1.000000000000000000e+00
1.800000000000000000e+02,2.535896309361237175e-10,1.000000000000000000e+00
1.810000000000000000e+02,1.127179633460040601e-10,1.000000000000000000e+00
1.820000000000000000e+02,2.101839310858059762e-15,1.000000000000000000e+00
1.830000000000000000e+02,9.197233599346624047e-11,1.000000000000000000e+00
1.840000000000000000e+02,1.666950072735835738e-10,1.000000000000000000e+00
1.850000000000000000e+02,8.013124802649338851e-11,1.000000000000000000e+00
1.860000000000000000e+02,7.573864604531370248e-14,1.000000000000000000e+00
1.870000000000000000e+02,5.682064015575631131e-11,1.000000000000000000e+00
1.880000000000000000e+02,1.107510136560000975e-10,1.000000000000000000e+00
1.890000000000000000e+02,5.346186083700023815e-11,1.000000000000000000e+00
1.900000000000000000e+02,9.330639474271188715e-14,1.000000000000000000e+00
1.910000000000000000e+02,3.811659060769576813e-11,1.000000000000000000e+00
1.920000000000000000e+02,7.246042503692871023e-11,1.000000000000000000e+00
1.930000000000000000e+02,3.451397227919171706e-11,1.000000000000000000e+00
1.940000000000000000e+02,3.280495517318227492e-15,1.000000000000000000e+00
1.950000000000000000e+02,2.581624540847215362e-11,1.000000000000000000e+00
1.960000000000000000e+02,4.781667110748792677e-11,1.000000000000000000e+00
1.970000000000000000e+02,2.104651390082365054e-11,1.000000000000000000e+00
1.980000000000000000e+02,6.246401850536763398e-15,1.000000000000000000e+00
1.990000000000000000e+02,1.896238296020596030e-11,1.000000000000000000e+00
2.000000000000000000e+02,3.216520763860464505e-11,1.000000000000000000e+00
2.010000000000000000e+02,1.303044465540189715e-11,1.000000000000000000e+00
2.020000000000000000e+02,1.242255058472185752e-13,1.000000000000000000e+00
2.030000000000000000e+02,1.478748292519310304e-11,1.000000000000000000e+00
2.040000000000000000e+02,2.183677586611567614e-11,1.000000000000000000e+00
2.050000000000000000e+02,7.135769508056579739e-12,1.000000000000000000e+00
2.060000000000000000e+02,3.587319659463376565e-13,1.000000000000000000e+00
2.070000000000000000e+02,1.156371903947392131e-11,1.000000000000000000e+00
2.080000000000000000e+02,1.455314230724236899e-11,1.000000000000000000e+00
2.090000000000000000e+02,3.214167724804947060e-12,1.000000000000000000e+00
2.100000000000000000e+02,6.551715873444987607e-13,1.000000000000000000e+00
2.110000000000000000e+02,8.443065861209426108e-12,1.000000000000000000e+00
2.120000000000000000e+02,8.936557136923555687e-12,1.000000000000000000e+00
2.130000000000000000e+02,1.683328142591647649e-12,1.000000000000000000e+00
2.140000000000000000e+02,9.639149564568970491e-13,1.000000000000000000e+00
2.150000000000000000e+02,6.131999906633151705e-12,1.000000000000000000e+00
2.160000000000000000e+02,5.481065900008258725e-12,1.000000000000000000e+00
2.170000000000000000e+02,6.726099137315551540e-13,1.000000000000000000e+00
2.180000000000000000e+02,8.411476402140013546e-13,1.000000000000000000e+00
2.190000000000000000e+02,4.497303425703026568e-12,1.000000000000000000e+00
2.200000000000000000e+02,3.545922913745712157e-12,1.000000000000000000e+00
2.210000000000000000e+02,1.573526977072807917e-13,1.000000000000000000e+00
2.220000000000000000e+02,8.765746861409342259e-13,1.000000000000000000e+00
2.230000000000000000e+02,2.898745985471341616e-12,1.000000000000000000e+00
2.240000000000000000e+02,1.853907424387436660e-12,1.000000000000000000e+00
2.250000000000000000e+02,2.967866630623283084e-14,1.000000000000000000e+00
2.260000000000000000e+02,6.397730435902897700e-13,1.000000000000000000e+00
2.270000000000000000e+02,2.128932413570638765e-12,1.000000000000000000e+00
2.280000000000000000e+02,8.522089873679484527e-13,1.000000000000000000e+00
2.290000000000000000e+02,1.901119514663132436e-15,1.000000000000000000e+00
2.300000000000000000e+02,5.942820112304241912e-13,1.000000000000000000e+00
2.310000000000000000e+02,1.181133992394994671e-12,1.000000000000000000e+00
2.320000000000000000e+02,4.766456414210093748e-13,1.000000000000000000e+00
2.330000000000000000e+02,1.113948610138459624e-15,1.000000000000000000e+00
2.340000000000000000e+02,4.012344922841887662e-13,1.000000000000000000e+00
2.350000000000000000e+02,7.578093784063180715e-13,1.000000000000000000e+00
2.360000000000000000e+02,2.582128253959817519e-13,1.000000000000000000e+00
2.370000000000000000e+02,6.483838688247277978e-16,1.000000000000000000e+00
2.380000000000000000e+02,3.116842980276786042e-13,1.000000000000000000e+00
2.390000000000000000e+02,5.455161733202923284e-13,1.000000000000000000e+00
2.400000000000000000e+02,1.577579321170597336e-13,1.000000000000000000e+00
2.410000000000000000e+02,2.148381050703913033e-15,1.000000000000000000e+00
2.420000000000000000e+02,1.641986068381328122e-13,1.000000000000000000e+00
2.430000000000000000e+02,3.078446053912570372e-13,1.000000000000000000e+00
2.440000000000000000e+02,1.103578750534338975e-13,1.000000000000000000e+00
2.450000000000000000e+02,7.263158750368097315e-18,1.000000000000000000e+00
2.460000000000000000e+02,7.594232878859957133e-14,1.000000000000000000e+00
2.470000000000000000e+02,1.922039765970505449e-13,1.000000000000000000e+00
2.480000000000000000e+02,8.856141865121606255e-14,1.000000000000000000e+00
2.490000000000000000e+02,1.278896406194104857e-16,1.000000000000000000e+00
2.500000000000000000e+02,4.759812664474035041e-14,1.000000000000000000e+00
2.510000000000000000e+02,9.666785701867674961e-14,1.000000000000000000e+00
2.520000000000000000e+02,6.265864321181304640e-14,1.000000000000000000e+00
2.530000000000000000e+02,1.065861919106868831e-17,1.000000000000000000e+00
2.540000000000000000e+02,2.459276258529848250e-14,1.000000000000000000e+00
2.550000000000000000e+02,4.979143209134706618e-14,1.000000000000000000e+00
2.560000000000000000e+02,2.861027830779418028e-14,1.000000000000000000e+00
2.570000000000000000e+02,1.209507348172141528e-15,1.000000000000000000e+00
2.580000000000000000e+02,4.714291642620465797e-15,1.000000000000000000e+00
2.590000000000000000e+02,3.177379770610483769e-14,1.000000000000000000e+00
2.600000000000000000e+02,2.471635529647734243e-14,1.000000000000000000e+00
2.610000000000000000e+02,1.544652299495218698e-15,1.000000000000000000e+00
2.620000000000000000e+02,1.480461470215292301e-15,1.000000000000000000e+00
2.630000000000000000e+02,1.891662640533860172e-14,1.000000000000000000e+00
2.640000000000000000e+02,1.798552037301616033e-14,1.000000000000000000e+00
2.650000000000000000e+02,1.632257441106616335e-15,1.000000000000000000e+00
2.660000000000000000e+02,8.288252285296726246e-17,1.000000000000000000e+00
2.670000000000000000e+02,9.783014712059092945e-15,1.000000000000000000e+00
2.680000000000000000e+02,1.370998633945071775e-14,1.000000000000000000e+00
2.690000000000000000e+02,2.806725635769860944e-15,1.000000000000000000e+00
2.700000000000000000e+02,7.505817664958050528e-16,1.000000000000000000e+00
2.710000000000000000e+02,5.282858175642959062e-15,1.000000000000000000e+00
2.720000000000000000e+02,1.344345097839112073e-14,1.000000000000000000e+00
2.730000000000000000e+02,5.597345869248785984e-15,1.000000000000000000e+00
2.740000000000000000e+02,1.116954278860183412e-16,1.000000000000000000e+00
2.750000000000000000e+02,4.404188010515025636e-16,1.000000000000000000e+00
2.760000000000000000e+02,4.380534867220557580e-15,1.000000000000000000e+00
2.770000000000000000e+02,4.375294477710261929e-15,1.000000000000000000e+00
2.780000000000000000e+02,6.661055551399136543e-16,1.000000000000000000e+00
2.790000000000000000e+02,8.145008763123661224e-16,1.000000000000000000e+00
2.800000000000000000e+02,1.760423587012402375e-15,1.000000000000000000e+00
2.810000000000000000e+02,6.248259614970678393e-15,1.000000000000000000e+00
2.820000000000000000e+02,3.243443883158386265e-15,1.000000000000000000e+00
2.830000000000000000e+02,7.116972512169728195e-20,1.000000000000000000e+00
2.840000000000000000e+02,2.933075270128441928e-15,1.000000000000000000e+00
2.850000000000000000e+02,4.204180656168665376e-15,1.000000000000000000e+00
2.860000000000000000e+02,8.154528912190611117e-16,1.000000000000000000e+00
2.870000000000000000e+02,6.010999956462304619e-16,1.000000000000000000e+00
2.880000000000000000e+02,2.654650044054649845e-15,1.000000000000000000e+00
2.890000000000000000e+02,1.778736182328945851e-15,1.000000000000000000e+00
2.900000000000000000e+02,4.854582603095948929e-17,1.000000000000000000e+00
2.910000000000000000e+02,1.080108863479449227e-15,1.000000000000000000e+00
2.920000000000000000e+02,2.039913024004699616e-15,1.000000000000000000e+00
2.930000000000000000e+02,5.654465271584462844e-16,1.000000000000000000e+00
2.940000000000000000e+02,1.610031452083013882e-16,1.000000000000000000e+00
2.950000000000000000e+02,1.287577121232202347e-15,1.000000000000000000e+00
2.960000000000000000e+02,9.790283388686156486e-16,1.000000000000000000e+00
2.970000000000000000e+02,2.459638729378773368e-17,1.000000000000000000e+00
2.980000000000000000e+02,5.236571476589633946e-16,1.000000000000000000e+00
2.990000000000000000e+02,9.787323531920747727e-16,1.000000000000000000e+00
0.000000000000000000e+00,5.207651629780771785e-01,2.000000000000000000e+00
1.000000000000000000e+00,5.056577535893425068e-01,2.000000000000000000e+00
2.000000000000000000e+00,4.008519308157286742e-01,2.000000000000000000e+00
3.000000000000000000e+00,2.011227790907858248e-01,2.000000000000000000e+00
4.000000000000000000e+00,1.501614150174213069e-02,2.000000000000000000e+00
5.000000000000000000e+00,3.131368216155719364e-02,2.000000000000000000e+00
6.000000000000000000e+00,9.718522687559155715e-02,2.000000000000000000e+00
7.000000000000000000e+00,1.303824528535135474e-01,2.000000000000000000e+00
8.000000000000000000e+00,1.382676730108736984e-01,2.000000000000000000e+00
9.000000000000000000e+00,1.289905463126551632e-01,2.000000000000000000e+00
1.000000000000000000e+01,1.068174161486259849e-01,2.000000000000000000e+00
1.100000000000000000e+01,7.457072584450903652e-02,2.000000000000000000e+00
1.200000000000000000e+01,3.725766782113409947e-02,2.000000000000000000e+00
1.300000000000000000e+01,6.569332170691262983e-03,2.000000000000000000e+00
1.400000000000000000e+01,3.310240053431783187e-03,2.000000000000000000e+00
1.500000000000000000e+01,2.949897282977895913e-02,2.000000000000000000e+00
1.600000000000000000e+01,3.767226470780397907e-02,2.000000000000000000e+00
1.700000000000000000e+01,1.903834261857680760e-02,2.000000000000000000e+00
1.800000000000000000e+01,1.886157928414726893e-03,2.000000000000000000e+00
1.900000000000000000e+01,2.526305058518796536e-03,2.000000000000000000e+00
2.000000000000000000e+01,1.327655641863251246e-02,2.000000000000000000e+00
2.100000000000000000e+01,2.061061095474914229e-02,2.000000000000000000e+00
2.200000000000000000e+01,1.890236016894157600e-02,2.000000000000000000e+00
2.300000000000000000e+01,1.005444277407513930e-02,2.000000000000000000e+00
2.400000000000000000e+01,1.286956430797262570e-03,2.000000000000000000e+00
2.500000000000000000e+01,2.011405531039524384e-03,2.000000000000000000e+00
2.600000000000000000e+01,9.976349654284831850e-03,2.000000000000000000e+00
2.700000000000000000e+01,1.025801518815885362e-02,2.000000000000000000e+00
2.800000000000000000e+01,4.111455803258494412e-03,2.000000000000000000e+00
2.900000000000000000e+01,1.331392293977156401e-04,2.000000000000000000e+00
3.000000000000000000e+01,1.221592679397669710e-03,2.000000000000000000e+00
3.100000000000000000e+01,4.008498482152657305e-03,2.000000000000000000e+00
3.200000000000000000e+01,4.937478532158761854e-03,2.000000000000000000e+00
3.300000000000000000e+01,3.192709670858612757e-03,2.000000000000000000e+00
3.400000000000000000e+01,6.669565987616095371e-04,2.000000000000000000e+00
3.500000000000000000e+01,2.065293225044679832e-04,2.000000000000000000e+00
3.600000000000000000e+01,2.215179483282259977e-03,2.000000000000000000e+00
3.700000000000000000e+01,2.782886700033762335e-03,2.000000000000000000e+00
3.800000000000000000e+01,1.314171254066953502e-03,2.000000000000000000e+00
3.900000000000000000e+01,7.783876175760551686e-05,2.000000000000000000e+00
4.000000000000000000e+01,3.710262016295911105e-04,2.000000000000000000e+00
4.100000000000000000e+01,1.241256354676782128e-03,2.000000000000000000e+00
4.200000000000000000e+01,1.496085062715752159e-03,2.000000000000000000e+00
4.300000000000000000e+01,9.061136456726422541e-04,2.000000000000000000e+00
4.400000000000000000e+01,1.730045339169593765e-04,2.000000000000000000e+00
4.500000000000000000e+01,4.399441939118756259e-05,2.000000000000000000e+00
4.600000000000000000e+01,5.208458029999620204e-04,2.000000000000000000e+00
4.700000000000000000e+01,8.957555099994700962e-04,2.000000000000000000e+00
4.800000000000000000e+01,6.888873469426759835e-04,2.000000000000000000e+00
4.900000000000000000e+01,2.003509052700264668e-04,2.000000000000000000e+00
5.000000000000000000e+01,1.295289781281342417e-06,2.000000000000000000e+00
5.100000000000000000e+01,2.059733407585125542e-04,2.000000000000000000e+00
5.200000000000000000e+01,4.680337504526227562e-04,2.000000000000000000e+00
5.300000000000000000e+01,4.592083752733379701e-04,2.000000000000000000e+00
5.400000000000000000e+01,2.107549453483701231e-04,2.000000000000000000e+00
5.500000000000000000e+01,1.204786602501177904e-05,2.000000000000000000e+00
5.600000000000000000e+01,6.038927255731625578e-05,2.000000000000000000e+00
5.700000000000000000e+01,2.341701405809250909e-04,2.000000000000000000e+00
5.800000000000000000e+01,2.506181336041890507e-04,2.000000000000000000e+00
5.900000000000000000e+01,1.442864641984903634e-04,2.000000000000000000e+00
6.000000000000000000e+01,1.967369567329059336e-05,2.000000000000000000e+00
6.100000000000000000e+01,1.512590346267375156e-05,2.000000000000000000e+00
6.200000000000000000e+01,1.011059073141362457e-04,2.000000000000000000e+00
6.300000000000000000e+01,1.491198105252086834e-04,2.000000000000000000e+00
6.400000000000000000e+01,1.000750878747452881e-04,2.000000000000000000e+00
6.500000000000000000e+01,2.064686820293989159e-05,2.000000000000000000e+00
6.600000000000000000e+01,4.118020438352286957e-06,2.000000000000000000e+00
6.700000000000000000e+01,5.327777043507534067e-05,2.000000000000000000e+00
6.800000000000000000e+01,8.922534674778094706e-05,2.000000000000000000e+00
6.900000000000000000e+01,6.295802344909443482e-05,2.000000000000000000e+00
7.000000000000000000e+01,1.338651243264489262e-05,2.000000000000000000e+00
7.100000000000000000e+01,2.360930904144547022e-06,2.000000000000000000e+00
7.200000000000000000e+01,3.204455836883712898e-05,2.000000000000000000e+00
7.300000000000000000e+01,5.360363268866568103e-05,2.000000000000000000e+00
7.400000000000000000e+01,3.768062103611154596e-05,2.000000000000000000e+00
7.500000000000000000e+01,7.796847494351025020e-06,2.000000000000000000e+00
7.600000000000000000e+01,1.687484865106047452e-06,2.000000000000000000e+00
7.700000000000000000e+01,2.045790002410443611e-05,2.000000000000000000e+00
7.800000000000000000e+01,3.259182251629252978e-05,2.000000000000000000e+00
7.900000000000000000e+01,2.088139715099661105e-05,2.000000000000000000e+00
8.000000000000000000e+01,3.105463262175397326e-06,2.000000000000000000e+00
8.100000000000000000e+01,2.126924706422834150e-06,2.000000000000000000e+00
8.200000000000000000e+01,1.443708229931749809e-05,2.000000000000000000e+00
8.300000000000000000e+01,1.964321681929007612e-05,2.000000000000000000e+00
8.400000000000000000e+01,1.066221207536672718e-05,2.000000000000000000e+00
8.500000000000000000e+01,8.323726644468517122e-07,2.000000000000000000e+00
8.600000000000000000e+01,2.518436960361458739e-06,2.000000000000000000e+00
8.700000000000000000e+01,1.032482429875729284e-05,2.000000000000000000e+00
8.800000000000000000e+01,1.139923884319035672e-05,2.000000000000000000e+00
8.900000000000000000e+01,4.578674191727081190e-06,2.000000000000000000e+00
9.000000000000000000e+01,2.056026096876718932e-08,2.000000000000000000e+00
9.100000000000000000e+01,2.957176003079139262e-06,2.000000000000000000e+00
9.200000000000000000e+01,7.257260619845528125e-06,2.000000000000000000e+00
9.300000000000000000e+01,6.039167116390665425e-06,2.000000000000000000e+00
9.400000000000000000e+01,1.481989937010815321e-06,2.000000000000000000e+00
9.500000000000000000e+01,1.754989443002277154e-07,2.000000000000000000e+00
9.600000000000000000e+01,2.969526624775148356e-06,2.000000000000000000e+00
9.700000000000000000e+01,4.700921691283026083e-06,2.000000000000000000e+00
9.800000000000000000e+01,2.685281189311561369e-06,2.000000000000000000e+00
9.900000000000000000e+01,2.054302570228290861e-07,2.000000000000000000e+00
1.000000000000000000e+02,6.640650015957824490e-07,2.000000000000000000e+00
1.010000000000000000e+02,2.580326783771940460e-06,2.000000000000000000e+00
1.020000000000000000e+02,2.631420606795441774e-06,2.000000000000000000e+00
1.030000000000000000e+02,8.571414019504068177e-07,2.000000000000000000e+00
1.040000000000000000e+02,1.288244139164904847e-08,2.000000000000000000e+00
1.050000000000000000e+02,1.007691455867163244e-06,2.000000000000000000e+00
1.060000000000000000e+02,1.851351484237852729e-06,2.000000000000000000e+00
1.070000000000000000e+02,1.149574953497472889e-06,2.000000000000000000e+00
1.080000000000000000e+02,1.072910918624952858e-07,2.000000000000000000e+00
1.090000000000000000e+02,2.437555583448086771e-07,2.000000000000000000e+00
1.100000000000000000e+02,1.023380516222020956e-06,2.000000000000000000e+00
1.110000000000000000e+02,1.037130618408912661e-06,2.000000000000000000e+00
1.120000000000000000e+02,3.111617707019122252e-07,2.000000000000000000e+00
1.130000000000000000e+02,1.359085285701027064e-08,2.000000000000000000e+00
1.140000000000000000e+02,4.518284879612047903e-07,2.000000000000000000e+00
1.150000000000000000e+02,7.423303812799412752e-07,2.000000000000000000e+00
1.160000000000000000e+02,3.956683894043028296e-07,2.000000000000000000e+00
1.170000000000000000e+02,1.514288193495630105e-08,2.000000000000000000e+00
1.180000000000000000e+02,1.539369794657780846e-07,2.000000000000000000e+00
1.190000000000000000e+02,4.519332168409780021e-07,2.000000000000000000e+00
1.200000000000000000e+02,3.667333192813797111e-07,2.000000000000000000e+00
1.210000000000000000e+02,6.527263116083013244e-08,2.000000000000000000e+00
1.220000000000000000e+02,3.370557932561465096e-08,2.000000000000000000e+00
1.230000000000000000e+02,2.421586614676825773e-07,2.000000000000000000e+00
1.240000000000000000e+02,2.830862519429507284e-07,2.000000000000000000e+00
1.250000000000000000e+02,9.559299743795243311e-08,2.000000000000000000e+00
1.260000000000000000e+02,1.892331621058179069e-09,2.000000000000000000e+00
1.270000000000000000e+02,1.161266373761401457e-07,2.000000000000000000e+00
1.280000000000000000e+02,1.949341898446901743e-07,2.000000000000000000e+00
1.290000000000000000e+02,9.876597277189162561e-08,2.000000000000000000e+00
1.300000000000000000e+02,1.847814865720126393e-09,2.000000000000000000e+00
1.310000000000000000e+02,4.997168430105635863e-08,2.000000000000000000e+00
1.320000000000000000e+02,1.242888081139820742e-07,2.000000000000000000e+00
1.330000000000000000e+02,8.495211159564116296e-08,2.000000000000000000e+00
1.340000000000000000e+02,7.939458831228130939e-09,2.000000000000000000e+00
1.350000000000000000e+02,1.929925590284162032e-08,2.000000000000000000e+00
1.360000000000000000e+02,7.530483391283879270e-08,2.000000000000000000e+00
1.370000000000000000e+02,6.570902306095624994e-08,2.000000000000000000e+00
1.380000000000000000e+02,1.182371388902598042e-08,2.000000000000000000e+00
1.390000000000000000e+02,6.538831177584801495e-09,2.000000000000000000e+00
1.400000000000000000e+02,4.413784760792572596e-08,2.000000000000000000e+00
1.410000000000000000e+02,4.749388064962488764e-08,2.000000000000000000e+00
1.420000000000000000e+02,1.242727519517667784e-08,2.000000000000000000e+00
1.430000000000000000e+02,1.855262250101551677e-09,2.000000000000000000e+00
1.440000000000000000e+02,2.564328676486715999e-08,2.000000000000000000e+00
1.450000000000000000e+02,3.288903349933777242e-08,2.000000000000000000e+00
1.460000000000000000e+02,1.101930705708352350e-08,2.000000000000000000e+00
1.470000000000000000e+02,4.029130822469576314e-10,2.000000000000000000e+00
1.480000000000000000e+02,1.495474073073582693e-08,2.000000000000000000e+00
1.490000000000000000e+02,2.230454156725333535e-08,2.000000000000000000e+00
1.500000000000000000e+02,8.733217321493159247e-09,2.000000000000000000e+00
1.510000000000000000e+02,5.582106589716017810e-11,2.000000000000000000e+00
1.520000000000000000e+02,8.927250607888154738e-09,2.000000000000000000e+00
1.530000000000000000e+02,1.484542910634257879e-08,2.000000000000000000e+00
1.540000000000000000e+02,6.445797738404730568e-09,2.000000000000000000e+00
1.550000000000000000e+02,1.902146970075970113e-12,2.000000000000000000e+00
1.560000000000000000e+02,5.503057530637404884e-09,2.000000000000000000e+00
1.570000000000000000e+02,9.806148221856356276e-09,2.000000000000000000e+00
1.580000000000000000e+02,4.484157001711309536e-09,2.000000000000000000e+00
1.590000000000000000e+02,6.304844398948598246e-13,2.000000000000000000e+00
1.600000000000000000e+02,3.526422638427892046e-09,2.000000000000000000e+00
1.610000000000000000e+02,6.513318989072242757e-09,2.000000000000000000e+00
1.620000000000000000e+02,2.985810712490513139e-09,2.000000000000000000e+00
1.630000000000000000e+02,1.770937427287133545e-13,2.000000000000000000e+00
1.640000000000000000e+02,2.388109289470040972e-09,2.000000000000000000e+00
1.650000000000000000e+02,4.291690260475877021e-09,2.000000000000000000e+00
1.660000000000000000e+02,1.883112890802919793e-09,2.000000000000000000e+00
1.670000000000000000e+02,1.120700362995435615e-12,2.000000000000000000e+00
1.680000000000000000e+02,1.662004284311980749e-09,2.000000000000000000e+00
1.690000000000000000e+02,2.834544367103530142e-09,2.000000000000000000e+00
1.700000000000000000e+02,1.139321784427944575e-09,2.000000000000000000e+00
1.710000000000000000e+02,9.654951150883060974e-12,2.000000000000000000e+00
1.720000000000000000e+02,1.189726723725078077e-09,2.000000000000000000e+00
1.730000000000000000e+02,1.846870835955428711e-09,2.000000000000000000e+00
1.740000000000000000e+02,6.536112388210648876e-10,2.000000000000000000e+00
